experiment

dia 7

espesor 100 //um

rata 1

area de lesion 1615594.667 //um2

celulas
x(um)	y(um)	Tipo	Pb
1459	120.667	4	1
1559.333	130.833	4	1
1520.833	125.167	4	1
1556.5	199.333	4	1
1666.5	230.667	4	1
1772.833	336.667	4	1
1817.5	353.667	4	1
1668.833	361.5	4	1
1764.833	441.833	4	1
1708.333	484	4	1
1749.5	472.167	4	1
1699.833	545	4	1
1759.5	524.167	4	1
1846.333	500.167	4	1
1655.667	643.5	4	1
1587.667	670.5	4	1
1574	596.333	4	1
1595.667	793.333	4	1
1421.667	826	4	1
1385.667	851	4	1
1596	1204.333	4	1
1543	1203.667	4	1
1384	668.333	4	1
1365.667	623.333	4	1
1336.667	412	4	1
1420	388.333	4	1
1619	247.667	4	1
1537.667	283.667	4	1
1623.667	316	4	1
1753.667	387.333	4	1
1749	177.333	4	1
1977.667	522.333	4	1
2007	439.333	4	1
1871	710.667	4	1
2000.667	707.667	4	1
1641	938	4	1
1854.333	1284.667	4	1
2092	1297.667	4	1
2071	1351	4	1
2131	1345	4	1
1773.333	1365.333	4	1
1728.333	1306.667	4	1
1674.333	1275.333	4	1
1773	1269.667	4	1
1966	1293.333	4	1
1994.667	1289	4	1
1732	1069	4	1
1541.667	1095.333	4	1
1930.333	596.667	4	1
2029	746	4	1
1890.667	783	4	1
1941.667	795	4	1
1979.333	793	4	1
2093	875.667	4	1
2080.333	902.333	4	1
1943.333	1024.333	4	1
1844.333	997.667	4	1
1846.333	952.667	4	1
1765.667	1300.333	4	1
1804.667	1184.333	4	1
1800	1143.333	4	1
2032.333	1196.667	4	1
2050.667	1261.333	4	1
2189	1231	4	1
2152	1190	4	1
2178	1124	4	1
2080.333	1129.333	4	1
2283.667	1263	4	1
2322.667	1296.667	4	1
2286.333	1427.667	4	1
2353.667	1423.333	4	1
2066	1444.333	4	1
2100	1420.667	4	1
2186.667	1313.333	4	1
2377.667	1189	4	1
2233.667	1149.333	4	1
2270.667	935.667	4	1
2131.333	957.667	4	1
2219.667	855	4	1
2276.667	689	4	1
2232.333	669	4	1
2049.667	331.333	4	1
2368.667	283.667	4	1
2391.333	278.333	4	1
2360	474.333	4	1
2118.333	643.333	4	1
2568.667	452.667	4	1
2722.667	396.667	4	1
2722.333	1235.333	4	1
2580.333	1422.667	4	1
2521.333	1419	4	1
2600	1557.667	4	1
2772.667	1784.667	4	1
2838	1742	4	1
1989.333	191.667	4	1
2178	189	4	1
2163.667	153.667	4	1
2019.667	238.333	4	1
2080.333	302.667	4	1
1728.333	337.333	4	1
1819	418.667	4	1
2082.333	499	4	1
2065.333	612.667	4	1
2237.333	712.667	4	1
2108.333	836.667	4	1
2417.333	460.667	4	1
2541.667	402.333	4	1
2739.333	480.333	4	1
2603	460.333	4	1
2511	635.333	4	1
2526.667	964.333	4	1
2482.667	986.667	4	1
3009.333	1030.333	4	1
3069.667	578	4	1
2989.667	1685	4	1
3172.333	1732.667	4	1
2872.667	1876.667	4	1
2779.667	1751.667	4	1
2672.667	1755	4	1
2915	1788.333	4	1
2642.333	1706.667	4	0.5
2565.333	1469	4	0.5
2710.667	1454	4	0.5
2692.667	1413.667	4	0.5
2914.667	1385.667	4	0.5
2860	1175.333	4	0.3
2956	1299.667	4	0.3
2994	1206.667	4	0.3
2663.333	1103.333	4	0.3
2600.333	1128.667	4	0.5
2492.667	1198	4	0.5
2331	1221.667	4	0.5
2357.333	1244	4	0.5
2201	1383.667	4	0.7
2220.333	1357	4	0.5
2303	1619.667	4	0.5
2299.333	1537.333	4	0.5
2126.333	1393	4	0.5
2167.333	1427.333	4	0.3
2245.667	1078	4	0.3
2338.667	1101.667	4	0.3
2324.667	1078.333	4	0.3
2248	960.667	4	0.3
2141	689	4	0.3
2284.667	781	4	0.5
2228.667	549.333	4	0.5
2033.667	413.667	4	0.5
2072	451.667	4	0.5
2221.667	417	4	0.7
2176	372.667	4	0.7
2083	202	4	0.7
1973.333	239.333	4	0.5
2333.667	329	4	0.5
2458	426	4	0.5
2530.333	357.333	4	0.5
2616.667	345	4	0.5
2685.333	341.333	4	0.5
2672.333	455	4	0.5
2784	454.333	4	0.3
2884	495.333	4	0.3
2851	527	4	0.3
2761.667	562	4	0.5
2662.333	578	4	0.5
2875.667	555	4	0.5
2875.667	603.667	4	0.7
2653.333	662	4	0.5
2681	619	4	0.5
2832.667	489	4	0.7
2861	450	4	0.5
2971	444.667	4	0.5
2620	420.667	4	5
2680.333	519	4	0.5
2847	722.333	4	0.5
3246.667	569.667	4	0.5
3279	549	4	0.5
3322.333	563.667	4	0.5
3143.667	518	4	0.5
2998	472.333	4	0.5
3249.667	679	4	0.5
3292.333	706.667	4	0.5
3520	678.667	4	0.5
3572.333	634.333	4	0.5
3681.333	716.333	4	0.5
3683.333	691.667	4	0.5
3585.667	686.333	4	0.5
3356.333	823	4	0.5
3422.333	822.333	4	0.5
3531.333	854.333	4	0.3
3537	805.333	4	0.3
3056.333	1100	4	0.3
3113.667	1133	4	0.7
3202.333	1157.333	4	0.7
3051	1192.333	4	0.5
3131	1215.667	4	0.3
3029	1311.667	4	0.5
3120	1377.333	4	0.5
3128	1317.667	4	0.5
3055	1499	4	0.5
2913.333	1595.667	4	0.5
2964.333	1538	4	0.3
2850.667	1545.667	4	0.3
2937	1550.667	4	0.5
3057.667	1696	4	0.5
2964.333	1777.333	4	0.5
3059.667	1749.667	4	0.5
2950.667	1714.333	4	0.7
3020.333	1852.333	4	0.5
3031	1922.667	4	0.5
2987	1927	4	0.7
2971.667	2003.667	4	0.5
2914.667	1904.667	4	0.5
2729.333	1799.667	4	0.7
2679	1664.333	4	0.3
2787	1684	4	0.3
3009	1526	4	0.7
2990	1561.667	4	0.5
2944.667	1575.333	4	0.3
3138.667	1471	4	0.3
3065.667	1374.333	4	0.5
3203	1281.333	4	0.5
2816.667	1298.667	4	0.5
2722.333	1293.667	4	0.5
2753	1189.667	4	0.5
2853	1209.667	4	0.7
2729.667	1055.667	4	0.5
2762.667	1078.333	4	0.5
2929	1039.333	4	0.5
3062	867.333	4	0.3
2821.333	705.333	4	0.5
2736.333	831.333	4	0.3
2911	703.667	4	0.7
3018.667	683.333	4	0.7
2757	414.667	4	0.5
2622.667	599.667	4	0.5
2527.333	502.667	4	0.5
2542.333	683.333	4	0.5
2585	620.333	4	0.5
2425.333	356.667	4	0.3
2506.333	343.333	4	0.3
2410	398	4	0.5
2433.333	394.333	4	0.7
2324.667	408.667	4	0.7
2382	345.333	4	0.5
2436.333	451.667	4	0.5
2396.333	416.667	4	0.3
2352.333	439.667	4	0.3
2310.333	455.667	4	0.5
2453.667	687.667	4	0.5
2498	855	4	0.7
2527.556	1017.778	4	0.5
2539.111	1109.333	4	0.5
2459.333	1116	4	0.7
2576.333	1062.667	4	0.3
2621.667	974.333	4	0.3
2630.333	987.667	4	0.5
2684.333	980	4	0.7
2766	1000	4	0.7
2632.333	1202	4	0.5
2561.667	1169.333	4	0.3
2852.667	1578.333	4	0.3
2816.333	1968.667	4	0.5
2881.333	1767.667	4	0.5
3036	1653.333	4	0.5
3078.667	1646.667	4	0.5
3128.667	1642.667	4	0.5
3188.667	1495.333	4	0.5
3168	1413.333	4	0.5
3175	1346.333	4	0.5
3423	1520	4	0.5
3295	1618.667	4	0.7
3223	1629.667	4	0.7
3295.333	1681.667	4	0.5
3291	1761	4	0.3
3365.667	1781	4	0.3
3070.333	1789.333	4	0.3
3140.333	1825.667	4	0.7
3176	1804.333	4	0.7
3253.333	1956.667	4	0.7
3268.333	1911.333	4	0.5
3235.333	1894	4	0.5
3381.667	2300.333	4	0.5
3586.333	2014.667	4	0.3
3542	2034.667	4	0.3
3533.333	2097.333	4	0.5
3740	1967	4	0.5
3527.333	1925.333	4	0.7
3480.667	1523.333	4	0.5
3999.333	953	4	0.7
3944.667	867.667	4	0.5
3733.333	755.667	4	0.5
3766.667	757.667	4	0.5
3396.333	1898.333	4	0.5
3345.667	1923.333	4	0.5
3356.333	1929	4	0.3
3461	1921.667	4	0.3
3572	1837.667	4	0.3
3582.333	1706.333	4	0.5
3598.333	1663	4	0.5
3620.667	1621.333	4	0.5
3509	1590.333	4	0.5
3368.667	1508.333	4	0.5
3329.667	1449.667	4	0.5
3307.333	1417.667	4	0.5
3274	1203.667	4	0.5
3580	1167.333	4	0.7
3607.333	1199.667	4	0.7
3442.667	1156.333	4	0.7
3198	1073.333	4	0.5
3433	995.333	4	0.5
2778.333	815.667	4	0.5
2577	649.667	4	0.5
2603.333	680.667	4	0.5
2766.333	681.333	4	0.5
3128.333	567	4	0.5
3203	527	4	0.5
2966	1055.333	4	0.5
2857	1109.667	4	0.5
2472.667	1281.667	4	0.5
2074.333	990	4	0.5
2044.333	1016	4	0.3
2761	515.333	4	0.3
2587.333	498	4	0.5
2571.667	402	4	0.3
2474.333	393.667	4	0.3
3044	1014	4	0.3
3107.333	1775.667	4	0.7
3134.667	2015	4	0.5
2933.333	1638.667	4	0.5
3445.333	1670.667	4	0.5
3563	1965	4	0.5
3416.333	2113.667	4	0.5
3471.667	2112	4	0.5
3482.333	2067.333	4	0.5
3350.667	2037	4	0.5
3403	2227	4	0.5
3544.667	2527.667	4	0.5
3648.667	2515	4	0.7
3008	1748.667	4	0.7
2995.333	1754.333	4	0.4
4414.333	1586	3	1
4442	1514.333	3	1
4478.667	1555.333	3	1
4308	1563.333	3	1
4227	1668.667	3	1
4267.333	1647.333	3	1
4278	1684.667	3	1
4433	1616	3	1
4413.333	1536.667	3	1
4341.333	1530	3	1
4229	1403.667	3	1
4307	1394.333	3	1
4418	1422.333	3	1
4429.333	1361.667	3	1
4332.333	1235	3	1
3945.333	1323.667	3	1
4230.667	1272	3	1
4156.667	1152.667	3	1
4213.667	1090.333	3	1
4177	1097	3	1
4095.333	1092.667	3	1
4029	1116.333	3	1
4030.333	1058.333	3	1
3958.667	1010.667	3	1
4088	965.333	3	1
4096.333	903	3	1
4054	909.333	3	1
3925.333	915.333	3	1
3963	921.333	3	1
3951	823.333	3	1
3916	846	3	1
3855.333	805.333	3	1
3832	782.667	3	1
3798.333	806.333	3	1
3762	830.667	3	1
3882.333	753	3	1
3811.333	901	3	1
3780.667	894.333	3	1
3766.333	881.667	3	1
3865.333	1255.667	3	1
3847.333	1343	3	1
3896.667	1420	3	1
3875.333	1450.333	3	1
3969	1606.333	3	1
3964.667	1578.667	3	1
4039.667	1621.667	3	1
3997.333	1647	3	1
3899	1697.667	3	1
3864	1694.667	3	1
3789.333	1664	3	1
3593.667	1799	3	1
3764.667	2022.667	3	1
3797.333	1989	3	1
3861.667	1956.333	3	1
3908	1959.333	3	1
3906.333	2045	3	1
3704.667	2151.667	3	1
3754.667	2135.333	3	1
3779.333	2175	3	1
3566	2217	3	1
3670.667	2252	3	1
3643	2242.333	3	1
3600	2261	3	1
3436	2301.667	3	1
3403.667	2469.667	3	1
3540	2459.667	3	1
3632	2446.667	3	1
3529.667	2662.333	3	1
3598.333	2774.667	3	1
3518	2746	3	1
3476.667	2791	3	1
3653.667	2920	3	1
3724.667	2958.667	3	1
3747	3006.667	3	1
3723	3049.333	3	1
3582.333	3133.667	3	1
3695	3074.667	3	1
3678.667	3313.667	3	1
3691	3357.333	3	1
3651.333	3457	3	1
3722.667	3568.333	3	1
3760	3626.333	3	1
4146.333	3379	3	1
3985.667	3204.333	3	1
4049	3203.667	3	1
4246	3078	3	1
4312.667	3067	3	1
4317.333	3083.667	3	1
4145	2876	3	1
4151.333	2826.333	3	1
4180	2709.333	3	1
4104.333	2760.333	3	1
4042.333	2718.333	3	1
4384.333	2645.333	3	1
4514.667	2719.333	3	1
4682.333	2667.667	3	1
4913	2631.333	3	1
4861	2611.333	3	1
4960	2644.333	3	1
4692	2513.333	3	1
4724.333	2484.667	3	1
4790.667	2505.667	3	1
4743	2533	3	1
4840	2490.333	3	1
4620.333	2375.333	3	1
4452	2511	3	1
4629.333	2631	3	1
4591.667	2595	3	1
4210.333	2696	3	1
4212	2638.667	3	1
4265.333	2517.333	3	1
4215	2495	3	1
4194	2481.333	3	1
4242	2442	3	1
4207.333	2442.333	3	1
4129	2474.333	3	1
3831.667	2618	3	1
3733.667	2527	3	1
3811	2463.667	3	1
3768	2370.667	3	1
3717	2385.333	3	1
3718.333	2437.333	3	1
3813.333	2380.667	3	1
4040	2314	3	1
4104.667	2313.333	3	1
3902.333	2482.667	3	1
3919.667	2274.333	3	1
4054.667	2253.333	3	1
4193	2293.667	3	1
4213	2149.333	3	1
4226	2108.333	3	1
4498.667	2249	3	1
4387.333	2274	3	1
4340	2300.333	3	1
4588	2119.667	3	1
4473.667	2127.333	3	1
4392.333	2064.333	3	1
4352.333	2052.667	3	1
4285.667	2074.333	3	1
4502.667	1932.333	3	1
4531.333	1945.333	3	1
4500	1979	3	1
4564	1865.333	3	1
4595.333	1858	3	1
4594	1796	3	1
4447.667	1766	3	1
4333.333	1757	3	1
4219.667	1708	3	1
4663.667	1764.667	3	1
4712	1796	3	1
4665.667	1810.333	3	1
4587.333	1703.667	3	1
4533.333	1726	3	1
4560.333	1675.667	3	1
4496.333	1667.333	3	1
4526.667	1499.667	3	1
4237.667	1566.333	3	1
4282.333	1531.333	3	1
4396	1588	3	1
4442.333	1647.667	3	1
3991.667	1699.333	3	1
3719.667	1853.667	3	1
3696	1922	3	1
4090.333	1850	3	1
4076	1781.333	3	1
3801.333	1788	3	1
3937	1711	3	1
3752.333	1614	3	1
3680.333	1578	3	1
3795.333	1532.333	3	1
3858.667	1487.667	3	1
3603.333	1526	3	1
3376.333	1610.333	3	1
3480.667	1579.333	3	1
3563	1436.667	3	1
3697.667	1359	3	1
3812	1303.667	3	1
3792.667	1254	3	1
4026	1267.667	3	1
3853.333	1046.333	3	1
3818	1194.667	3	1
3775.333	956.333	3	1
3950	953.667	3	1
3721	866.667	3	1
3626.667	950	3	1
3674.333	962.333	3	1
3464.333	952	3	1
3334	871.667	3	1
3298.667	847	3	1
3187.667	788.333	3	1
3247.667	751.333	3	1
3478.333	632	3	1
3411.333	553	3	1
3301.333	649.667	3	1
3118.333	661.333	3	1
2591	734	3	1
3408.333	942.667	3	1
3480.333	968.333	3	1
3497	947.667	3	1
3376.667	1035.667	3	1
3375	1214.333	3	1
3418	1165	3	1
3336.667	1257.667	3	1
3283.667	1271.333	3	1
3306	1367	3	1
3499.333	1347.333	3	1
3441	1253.667	3	1
3917	1215	3	1
3769	1017.667	3	1
3664	1055.667	3	1
3677	877.333	3	1
3511.667	873.333	3	1
3432.333	886	3	1
3005.333	947	3	1
3003.667	916.333	3	1
3253.333	980.333	3	1
3103.333	1019	3	1
3574.667	1471.667	3	1
3687.667	1438.333	3	1
3492.333	1422	3	1
3505	1449.333	3	1
3550	1557.667	3	1
3957.333	2219.333	3	1
4011	2156.333	3	1
4312	2247	3	1
4194.333	2176.667	3	1
4253.333	2159.667	3	1
4562.667	2461.333	3	1
4509.333	2423.333	3	1
4468.333	2371.667	3	1
4635.333	2424	3	1
4677.667	2434.333	3	1
4553.333	2410.333	3	1
4540.333	2331.667	3	1
4699.667	2367	3	1
4788	2396.333	3	1
4872	2218.667	3	1
4863.333	2129	3	1
4828.333	2242.667	3	1
4699	2084	3	1
4748	2067.333	3	1
4692.667	1973.333	3	1
4610.333	1964.667	3	1
4692.667	1863	3	1
4669.333	1895	3	1
4638.333	1688	3	1
4614.333	1681.667	3	1
4504.333	1784.667	3	1
4536.333	1801.667	3	1
4566	1768.667	3	1
4402.333	1809	3	1
4242.667	1800.333	3	1
4467.333	1696	3	1
4557	1572.667	3	1
4584.667	1605.667	3	1
4444.667	1452	3	1
4509.333	1449.333	3	1
4441.333	1393.333	3	1
4385	1867.333	3	1
4421.667	1889	3	1
4601.333	2323.333	3	1
4796.333	2437.333	3	1
4789	2654	3	1
4716.333	2634.333	3	1
4782.667	2689.667	3	1
4797.333	2692.667	3	1
4582	2675.333	3	1
4540.333	2825.333	3	1
4702	2790.667	3	1
4344	2905.667	3	1
4261	2699.667	3	1
3955.333	3050	3	1
3923.667	2968.333	3	1
3890.333	2925.333	3	1
3667	2649.333	3	1
3726	2624.667	3	1
2283.699	1472.142	3	1
2257.488	1514.858	3	1
3330.592	2147.018	3	1
3588.938	2376.185	3	1
3485.547	2386.864	3	1
4065.959	1520.394	3	1
4092.171	1464.087	3	1
4128.09	1448.554	3	1
4007	1225.667	3	1
3924.333	1016.333	3	1
3705	786.333	3	1
3668	759.667	3	1
3636	720.333	3	1
3536.333	636	3	1
3618	633.667	3	1
3658.667	654	3	1
3457.667	566.667	3	1
3402.333	628.667	3	1
3235.667	637	3	1
3140.333	715.667	3	1
2895	863.667	3	1
2928.333	847	3	1
3102.667	907.667	3	1
2914.333	1207.333	3	1
3027	1142.333	3	1
3291.333	1160	3	1
3359.333	676.667	3	1
3437.667	602.333	3	1
3281	757.667	3	1
2958	1100.667	3	1
2922.667	1093	3	1
3505.333	1098.333	3	1
3703.667	1337.333	3	1
3817.333	1469.667	3	1
3930.333	1496.667	3	1
4149.333	1050	3	1
4693.667	2015.667	3	1
4786.333	3124.667	3	1
4723	2856.333	3	1
4023	2896.667	3	1
3664	2778.667	3	1
3719	2509	3	1
3928.667	2011	3	1
3665	1958.333	3	0.3
3828.667	1946	3	0.3
3633.667	2050.333	3	0.3
3740	2229	3	0.5
3908.333	2325.333	3	0.5
3951.667	2263.333	3	0.5
3967	2402.333	3	0.5
4033	2503	3	0.5
3787	2581	3	0.5
4199.667	2856.333	3	0.5
4401	2774.667	3	0.7
4184	3034	3	0.5
4195	3092	3	0.5
4349.667	3072.333	3	0.7
4079.667	2983	3	0.3
4093	2992	3	0.3
4246.667	3125	3	0.7
4116.667	3165.667	3	0.5
4134	3179.667	3	0.5
4253.667	3222	3	0.5
4179.667	3361	3	0.3
4477	3367.667	3	0.3
4521.333	3394	3	0.3
4575.333	3349	3	0.3
4377.333	3378	3	0.7
4461.333	3279	3	0.3
4349.333	3176.333	3	0.3
4591	3285	3	0.7
4413.333	3276.667	3	0.7
4676.333	3262.333	3	0.5
4930.667	3206.333	3	0.5
4913.333	3250.667	3	0.3
5017.333	3233	3	0.3
4511.667	3088	3	0.3
4552.667	3116.333	3	0.3
4630.667	3065	3	0.3
4681	3017.333	3	0.3
4767.667	2917.333	3	0.5
4907	2998	3	0.3
4988	2894.667	3	0.5
5005.667	2936	3	0.5
4851.333	2756.333	3	0.5
4586	2805	3	0.5
4629.667	2814.333	3	0.5
4154.333	2914	3	0.5
3884.333	3206.333	3	0.5
3718	3301	3	0.5
3874	3297	3	0.5
3987	3412.333	3	0.5
4022.667	3393	3	0.7
4016.667	3460.667	3	0.7
3885.333	2563.333	3	0.5
3821	2423	3	0.5
3676.333	2418.333	3	0.7
3757.333	2332	3	0.5
3798	2189.667	3	0.3
3960.333	1935.667	3	0.5
4222.667	1876	3	0.3
4212.667	1895.667	3	0.5
4513	1859.333	3	0.3
4598.333	1907.667	3	0.5
4731	1867.667	3	0.5
4681.333	1955.667	3	0.5
4545.667	2046.333	3	0.7
4499	2089	3	0.5
4540.667	2143	3	0.5
4791.333	2154.333	3	0.5
4724.667	2239.667	3	0.5
4657.667	2214.667	3	0.5
4157.667	2388	3	0.7
4188	2354.667	3	0.7
4119	2360.333	3	0.7
3860	2464.333	3	0.5
3509	2565.667	3	0.5
3587.333	2532	3	0.3
3719	2556.333	3	0.3
3720.333	2761.333	3	0.5
3720.333	2910.333	3	0.5
3873.333	2995.667	3	0.5
4050	3054	3	0.5
3999.667	3042.667	3	0.5
4314	3234	3	0.3
4342	3203.333	3	0.5
4374.333	2791	3	0.3
5026.333	2704.667	3	0.5
4884.333	2698.333	3	0.3
5090.333	2809.667	3	0.7
4754.667	3231.667	3	0.5
4881.667	3250.333	3	0.5
4752	3280.333	3	0.5
4849.667	3426.667	3	0.5
4889.333	3395	3	0.5
4545	3246.333	3	0.5
4395	3220	3	0.3
3983	3223.333	3	0.5
3856.667	2770.333	3	0.3
3761.333	2646.333	3	0.5
4021.667	2396.667	3	0.7
3514.667	2110.667	3	0.7
3856.667	2167	3	0.7
4006.333	2185	3	0.3
4082.333	2139.333	3	0.5
4017.667	2235.667	3	0.5
4051.333	2208.667	3	0.5
4091.667	2242.667	3	0.5
3927.667	2396.333	3	0.5
4066.333	2376.667	3	0.5
4118	2610.333	3	0.5
4178.333	2542	3	0.5
4294	2502	3	0.5
4601	2524.667	3	0.5
4676	2471	3	0.3
4424.333	2369	3	0.5
4643	2281.667	3	0.3
4457.667	2731.333	3	0.5
4539.667	2640.667	3	0.3
5040	2673.667	3	0.5
4867	2652.333	3	0.7
4975	2726	3	0.7
4675.667	2845	3	0.5
4708.667	2760.667	3	0.3
4437.333	2688.667	3	0.3
4439	2681.667	3	0.5
4291.667	2644.333	3	0.5
4285.667	2594.667	3	0.5
4509.333	2443.333	3	0.7
4497.667	2384.667	3	0.7
4321	2392.667	3	0.5
4308	2449	3	0.5
4148.667	2625	3	0.5
4138	2689.333	3	0.5
4109	2708	3	0.5
4128	2723.667	3	0.5
3961	2682.667	3	0.3
4207.667	2764.333	3	0.3
3865	2666	3	0.5
3873.667	2702.333	3	0.3
3844	2743	3	0.5
3601	2686.667	3	0.3
3573.333	2693	3	0.5
3672.667	2495.333	3	0.5
3766.333	2531.667	3	0.5
4076	2419.333	3	0.3
4018.333	2449.667	3	0.5
4468.333	2448.333	3	0.5
4479.667	2498	3	0.7
4553.333	2497.333	3	0.5
4603	2752	3	0.5
4576.333	2845	3	0.5
4447.667	2916	3	0.5
4241.667	2966.333	3	0.3
4263.667	2942	3	0.3
4266	3050.667	3	0.3
4425.667	3011.333	3	0.3
4447.667	3083.667	3	0.3
4755.333	3055.333	3	0.7
4814	3118.667	3	0.5
4854.333	3231.333	3	0.5
4617.333	3157.333	2	1
4685	3176	2	1
4709.667	3365	2	1
4634.333	3444.333	2	1
4945.333	3560	2	1
4973.333	3579.333	2	1
5024	3529	2	1
4866	3664	2	1
4901.333	3682	2	1
4952	3668	2	1
4807	3672.667	2	1
4546.667	3716	2	1
4570.333	3625.333	2	1
4409.333	3760.667	2	1
4368	3767.333	2	1
4579.667	3777	2	1
4444.333	3802.667	2	1
4512.333	3744.667	2	1
4365.333	3609.667	2	1
4419	3607.667	2	1
4313.333	3494.667	2	1
4356	3514.667	2	1
4497.333	3432.667	2	1
4527	3611	2	1
4082	3498	2	1
3850.667	3657.667	2	1
3950	3738.667	2	1
3815	3687	2	1
3722.667	3612.333	2	1
3772	3484.667	2	1
3745	3388.333	2	1
3713.667	3388	2	1
3676.333	3380.667	2	1
3999.333	3246.333	2	1
4053.667	3252	2	1
3701	3132	2	1
3691	3198	2	1
3588.333	3189.667	2	1
3829.667	3183.333	2	1
3745.667	3123	2	1
3822	3097	2	1
3774	3096	2	1
4034.667	3126.333	2	1
4097	3262.333	2	1
4232	3408.333	2	1
4221.667	3444.667	2	1
4439.333	3503.667	2	1
4671	3318	2	1
4626.333	3192.333	2	1
4561.667	3207.333	2	1
4554.333	2868.667	2	1
4767.333	2825.667	2	1
4951.667	3088.333	2	1
4745.667	3085.667	2	1
5124.333	3330	2	1
5038.667	3280.667	2	1
4987.333	3423	2	1
5078	3298.333	2	1
5127	3097.333	2	1
5069	3046.333	2	1
4863.333	2867	2	1
5036	2735.333	2	1
4995	2669	2	1
4616.667	2673.667	2	1
3935	2913	2	1
4162	3064.333	2	1
4072.667	3227.667	2	1
4108.667	3233.333	2	1
4255.333	3292.667	2	1
4686.667	3094.667	2	1

limite de lesion
x(um)	y(um)
100	1315
128	1301
180	1271
242	1240
270	1209
327	1214
369	1186
392	1076
372	950
298	836
234	766
238	692
188	548
243	416
259	339
370	307
456	236
520	153
543	221
616	204
704	204
785	259
842	271
931	275
973	236
1022	168
1030	100
1027	80
1031	16
1078	0

limite superior
x(um)	y(um)
1100	3
1386	5
1502	66
1562	64
1619	100
1713	102
1735	91
1820	51
1887	53
1945	77
2087	63
2148	80
2170	71
2227	136
2300	166
2433	256
2502	287
2631	250
2779	291
3019	398
3061	468
3103	411
3188	473
3309	456
3430	489
3478	494
3500	565
3603	622
3619	580
3722	649
3826	722
3909	704
3983	727
4091	816
4149	860
4208	945
4288	1042
4310	1090
4381	1178
4372	1221
4438	1298
4504	1342
4563	1369
4597	1427
4653	1517
4698	1596
4744	1674
4804	1784
4830	1827
4838	1899
4848	1970
4891	2032
4918	2064
4941	2125
4970	2208
4958.333333	2284
4981.333333	2363
5042.333333	2437
5063.333333	2570
5130.333333	2642
5188.333333	2707
5228.333333	2820
5245.333333	2926
5245.333333	3117
5239.333333	3302
5260.333333	3405.666667
5249.333333	3480.666667
5209.333333	3526.666667
5196.333333	3558.666667
5108.333333	3638.666667
5075.333333	3708.666667
5066.333333	3801.666667
5073.333333	3880.666667

limite posterior
x(um)	y(um)
4796.333333	3877.666667
4295.333333	3872.666667
4291.333333	3653.666667
3962.333333	3645.666667
3965.333333	3806.666667
3607.666667	3802.666667

limite inferrior
x(um)	y(um)
4796.333333	3877.666667
4295.333333	3872.666667
4291.333333	3653.666667
3962.333333	3645.666667
3965.333333	3806.666667
3607.666667	3802.666667
3599.333333	3690.666667
3575.333333	3514.666667
3575.333333	3402.666667
3547.333333	3178.666667
3511.333333	2918.666667
3391.333333	2598.666667
3355.333333	2334.666667
3051.333333	2086.666667
2787.333333	2014.666667
2683.333333	1990.666667
2623.333333	1862.666667
2208	1604
1876	1484
1540	1284
1116	1212
1004	1284
868	1364
652	1464
380	1376
196	1368

limite vasos
x(um)	y(um)
170.111	477.3333333
230.7776667	482.4443333
227.6666667	476.2223333
218.111	471.111
198.5556667	470.2223333
179.4443333	472.4443333

limite vasos
x(um)	y(um)	
290.5556667	332.889
291.889	328
285	324.4443333
281	324
276.5556667	325.7776667
274.7776667	335.5556667
281.2223333	340.889
286.111	336.6666667

limite vasos
x(um)	y(um)	
316.111	161.3333333
311	158.889
306.111	156
303.6666667	151.7776667
300.7776667	148.6666667
297.889	144.889
294.111	142.4443333
281.6666667	134.6666667
276.3333333	133.5556667
276.3333333	140.889
280.7776667	144.889
289.2223333	153.3333333
296.3333333	154.6666667
308.7776667	160.6666667
313	166.4443333
319.2223333	166.6666667

limite vasos
x(um)	y(um)	
416.5556667	128
418.3333333	121.111
416.111	109.7776667
417.4443333	97.55566667
421	84.889
423.2223333	74.44433333
426.3333333	69.111
427	64.22233333
422.111	69.33333333
417.6666667	75.55566667
413.4443333	94.66666667
412.5556667	104.2223333
412.3333333	115.7776667
411.4443333	128.4443333
	
limite vasos
x(um)	y(um)
603	79.77766667
602.5556667	73.111
603.6666667	65.33333333
605.2223333	59.33333333
608.111	59.111
616.7776667	67.77766667
619.2223333	75.77766667
619.4443333	84
621.4443333	90
620.3333333	93.33333333
615.6666667	85.33333333
613.4443333	79.111
611.2223333	72.44433333
608.111	66.44433333
607.2223333	72.66666667
608.5556667	80.44433333
	
limite vasos
x(um)	y(um)
537	178.6666667
538.111	168.2223333
537.2223333	163.111
538.7776667	156.6666667
541	146.6666667
541.4443333	134.6666667
541.4443333	129.111
537.2223333	125.3333333
534.111	121.7776667
534.111	125.7776667
533.6666667	133.111
534.111	138.889
536.5556667	148.2223333
535.4443333	154
532.3333333	160.889
532.7776667	170.2223333
533	179.111
	
limite vasos
x(um)	y(um)
638.111	151.7776667
636.5556667	139.111
640.3333333	130.6666667
639.889	118.889
640.7776667	113.3333333
648.111	116
653.889	118
661.2223333	122.889
667.889	128.889
667	132.2223333
664.111	130.4443333
656.111	126.2223333
653.2223333	123.7776667
653	131.3333333
649.4443333	139.3333333
646.7776667	144.889
645	154
	
limite vasos
x(um)	y(um)
716.3333333	158.6666667
721.4443333	152
720.3333333	146.6666667
723.2223333	140.4443333
721.6666667	137.5556667
