experiment

dia 3

espesor 100 //um

rata 1

area de lesion 1636400 //um2

celulas
x(um)	y(um)	Tipo	Pb
543	1501.556
543	1490
536.778	1469.111
519	1471.333

limite vasos
x(um)	y(um)	
585.222	1398.889
602.556	1412.667
611	1421.111
624.778	1446
625.667	1476.667
625.222	1502.444
642.556	1498.889
660.778	1480.667
664.333	1458
663	1440.667
651	1420.667
622.556	1394
623.889	1391.333
604.778	1383.333
589.667	1386.889

limite vasos
x(um)	y(um)	
559.889	1521.556
548.778	1526.889
549.222	1532.667
547	1544.222
550.111	1565.111
564.333	1572.222
569.667	1562
563	1543.333
565.667	1530.889

limite vasos
x(um)	y(um)	
540.333	1600.889
544.333	1624
551.889	1646.222
566.556	1640.889
575.889	1633.333
575.444	1608.444
565.222	1601.778
556.778	1597.333

limite vasos
x(um)	y(um)	
635	1692.556
632.333	1701.444
646.111	1713
658.556	1711.222
649.222	1693.889

limite vasos
x(um)	y(um)	
673.667	1691.222
677.222	1700.111
689.667	1705.889
699.889	1700.556
716.778	1708.111
729.667	1693
713.222	1687.222
695	1686.778
679.444	1686.333

limite vasos
x(um)	y(um)	
699.222	1732.556
688.111	1750.111
695.444	1760.333
711	1767
719	1762.333
725.222	1749.667
717	1733.222
707.222	1732.111

limite vasos
x(um)	y(um)	
921.222	1786.667
917.667	1773.778
904.111	1763.333
889.222	1758.667
875	1766.667
878.111	1776
870.778	1785.778
866.111	1802
871.667	1811.778
881.889	1814.222
898.556	1806.889
904.333	1798.444
907	1784.667

limite vasos
x(um)	y(um)	
829.889	1724.222
845	1734.889
865	1735.111
881.889	1732.667
881.889	1723.111
872.778	1714
861.444	1708.333
845.222	1702.556
838.778	1704.556
831	1719.444

limite vasos
x(um)	y(um)	
850.333	1777
852.333	1769.222
839.889	1757.667
829	1755.222
819.444	1761.667
821.222	1775.222
821.889	1798.778
826.111	1805.222
832.111	1795.222
836.333	1787.444
845.222	1780.111

limite vasos
x(um)	y(um)	
683	1491.667
708.333	1503
720.333	1525.667
717	1545
706.333	1549.667
697.667	1528.333
687	1527
676.333	1523
669	1511.667
673	1504.333

limite vasos
x(um)	y(um)	
1029.667	1688.333
1036.333	1706.333
1043.667	1703
