foto 1
pin 1
X (um)	Y (um)
369.667	637.333

pin 2
X (um)	Y (um)
852.126	609.5

celulas
X (um)	Y (um)	TIPO	PB
458.444	535.222	4	0.3
522	606.778	4	0.3
616.667	613.889	4	0.7
297.111	518.333	4	0.7
323.333	563.667	4	0.3
159.333	391.778	4	0.3
168.222	401.111	4	0.3
186.889	376.222	4	0.3
176.667	337.444	4	0.3
156.222	352.111	4	0.5
150.444	304.111	4	0.5
383.333	265.889	4	0.5
351.778	340.333	4	0.5
347.778	309.667	4	0.7
143.778	281	4	0.7
295.778	601.889	4	0.7
68	616.556	4	0.3
90.667	617	4	0.3
110.222	447	4	0.5
132	464.778	4	0.7
171.556	445.222	4	0.5
63.556	321.667	4	0.3
624.111	443.889	4	1
200.889	243.778	4	1

limite tejido 

limite lesion

vaso
X (um)	Y (um)
70.667	391
80.444	396.778
102.667	398.556
101.778	379
98.222	370.111
87.111	370.556
72.889	376.778

vaso
X (um)	Y (um)	
88.444	256.333
84.444	263.889
90.667	275
98.667	274.111
102.667	263.889
95.556	256.778

vaso
X (um)	Y (um)	
603.667	405.889
601.889	391.222
587.222	394.333
580.111	402.778
584.556	417.444
595.222	411.222

vaso
X (um)	Y (um)	
583.222	274.667
570.778	277.333
571.222	284.444
585	289.778
590.333	282.667
590.333	275.556

vaso
X (um)	Y (um)	
372.111	599.222
363.667	604.111
367.667	612.556
379.222	619.222
386.333	611.667
395.667	606.778
410.333	599.222
432.111	591.222
437	574.333
416.556	577
397	585.444
386.333	589.889
373.889	593.889
381.889	414.889

foto 12
pin 6
X (um)	Y (um)	
207.444	556

pin 5
X (um)	Y (um)	
11.111	420.222

pin 8
X (um)	Y (um)	
664.778	259

celulas
X (um)	Y (um)	TIPO	PB
200	430.333	6	1
281	415	6	1
136.333	412	6	1
342	405.333	6	1
374.667	234.667	6	1
437.333	172	6	1
377.333	510.333	6	1
74.333	501.667	5	1
200	518	5	1
272.333	504	5	1
78.333	455.333	5	1
123.333	540.667	5	1
108.333	476	5	1
84.333	388	5	1
207.333	397.333	5	1
239	299.667	5	1
278	286.333	5	1
506	347.667	5	1
424.333	283	5	1
427	238.333	5	1
356.667	340.333	5	1
412.667	447.333	5	1
525.667	417.667	5	1
516.667	398.667	5	1
550	404.333	5	1
311.333	430.333	5	1
378.667	438.333	5	1
325.667	566	5	1
595.333	167	5	1
569	187	5	1
612.333	212.667	5	1
601.667	252.333	5	1
600	323.333	5	1
615.667	378.667	5	1
565	488.333	5	1
608.333	499.667	5	1
634.333	473.333	5	1
457	493.667	5	1
573.333	608	5	1
477.667	377.333	5	1
400	368.333	5	1
472.667	171	5	1
207	452.333	6	1
255.333	497	6	0.3
235.333	488.667	6	0.3
186.667	484	6	0.5
166.667	468.667	6	0.3
108.333	439	6	0.7
71.667	431.333	6	0.7
62.667	415	6	0.3
18	439.667	6	0.7
18	457	6	0.5
18	471	6	0.5
44.333	495	6	0.7
35.667	524.667	6	0.5
57.667	532.333	6	0.5
132.333	502.667	6	0.7
146.667	499	6	0.7
190	277	6	0.3
230.333	260	6	0.3
262.667	250	6	0.3
204.667	588.333	6	0.3
239.667	558	6	0.5
255.667	546.333	6	0.5
96	582.667	6	0.7
39	598.667	6	0.7
3.333	563.667	6	0.7
188.333	376.667	6	0.3
181	314.667	6	0.3
295.333	324	6	0.5
340.333	313.333	6	0.3
293.667	236	6	0.5
294	212.667	6	0.7
369.333	192.667	6	0.7
474.333	308.667	6	0.3
472	264.667	6	0.3
480.333	213.333	6	0.3
499.333	141.667	6	0.3
534.333	132.333	6	0.7
550	149	6	0.5
571.667	302	5	0.5
574.333	283.667	5	0.7
595.667	276	5	0.5
630.667	271.333	5	0.5
456	352.333	5	0.7
486	460.333	5	0.5
528.333	506.667	5	0.7
507.333	512.333	5	0.7
563.333	542.333	5	0.3
434.333	575	5	0.3
453	319.667	5	0.3
417	337	5	0.3
532.333	160.333	5	0.3
340.667	254.333	5	0.5
367	264.667	5	0.3
384.667	290	5	0.5
390	217.333	5	0.7
252.333	289	5	0.7
235	346.333	5	0.3
316.333	358	5	0.3
306.333	375	5	0.3
338	358	5	0.3
401.667	395.333	5	0.3
318.333	486.667	5	0.3
259.667	586.333	5	0.5
364	547.333	5	0.3
385	580.333	5	0.5
237.333	615	5	0.7
153	601.667	5	0.7
14.667	597.667	5	0.3
89.333	633.667	5	0.3
133.333	627.333	5	0.3
150.667	553.333	5	0.3
99.667	565	5	0.3
277.333	618.667	5	0.5
197.667	349.333	5	0.7
117	376	5	0.7
451.667	460.667	5	0.3
491.333	417.333	5	0.3
438	379.667	5	0.5
342.333	227.333	5	0.7
310.667	278.333	5	0.7
304.333	252.333	5	0.3
330.333	202	5	0.5
343	190.667	5	0.3
531.333	198.667	4	1
528.667	308.667	4	1
534.667	356.667	4	1
526.333	357	4	1
404	331.333	4	1
393.667	338	4	1
420	211	4	1
450	209	4	1
397.333	167	4	1
617	166.667	4	1
588	119	4	1
558.667	115	4	1
566	101.667	4	1
522.667	107.667	4	1
567.667	250.333	4	1
570	239.667	4	1
560.667	241	4	1
632.667	362.333	4	1
622	311.667	4	1
621.667	298	4	1
609.667	413.667	4	1
578.667	433	4	1
522.667	548.667	4	1
497.667	567.667	4	1
529.333	596.333	4	1
557.667	580.333	4	1
607.667	561.667	4	1
609.333	553	4	1
602.333	573.667	4	1
525.333	628	4	1
412.667	511.667	4	1
435.667	429.667	4	1
620.667	461	4	1
651	448.667	4	1
366.667	471.333	4	1
389.667	477	4	1
398	547.667	4	1
403.667	572.667	4	1
359	421.667	4	1
403.333	612.667	4	1
435	618.333	4	1
441	586.333	4	1
341.667	514	4	1
326	474.667	4	1
186.333	612.667	4	1
175.667	571.667	4	1
295.333	458	4	1
270	358	4	1
131.333	344	4	1
143.667	360.667	4	1
149	305.333	4	1
191.667	293.333	4	1
72.667	483.667	4	1
80	604.667	4	1
281.333	600	4	1
313.667	611.667	4	1
298.333	584	4	1
251	513.667	4	1
46	567.667	4	1
50.667	432	4	1
20.333	407.667	4	1
18.333	394.667	4	1
168.333	434.333	4	1
81	357.667	4	1
25.667	377.333	4	1
244.333	450.667	4	1
242.667	478.667	4	0.5
248.333	412	4	0.7
235	408	4	0.7
202.667	627.333	4	0.3
181.333	626	4	0.3
132.333	608	4	0.3
114.333	606.333	4	0.3
57	577.333	4	0.3
23.333	507	4	0.3
55.333	455.667	4	0.5
516.667	467	4	0.3
541.333	472.333	4	0.5
557	468.333	4	0.7
563.333	449	4	0.7
466.333	572.333	4	0.3
467	553.667	4	0.3
478	602	4	0.3
436.333	517.667	4	0.3
446	395.333	4	0.5
515.667	301	4	0.5
531.667	265.333	4	0.5
518.333	259.667	4	0.5
501.667	172.333	4	0.3
460.667	148	4	0.7
647.333	586	4	0.7
641.333	541	4	0.3
617.667	618.333	4	0.5
586.333	585.667	4	0.7
497.333	288.667	4	0.3
497	309.667	4	0.3
553.667	503.667	4	0.3
633.667	565.667	4	0.3
642	565	4	0.5
626.667	245.333	4	0.5
562.333	204.333	4	0.3
628.667	215	4	0.3
622.333	190.667	4	0.3
523.667	144	4	0.5
588.333	93.333	4	0.3
640	287	4	0.3
650.333	494.667	4	0.5
645	611	4	0.5
655.333	636	4	0.7
655	428.333	6	1
375	360	5	1
324.333	292.333	5	1
323.333	306	5	1
308.333	316	5	1
340.333	274.667	5	1
381	272.333	5	1
411.333	253.333	5	1
149	408.333	5	1
110.667	405.667	5	1
217	255.667	5	1
210.667	267	5	1
238.667	235.333	5	1
255.667	225.667	5	1
211	355.333	5	1
293.667	225.333	5	0.3
277.333	217	5	0.3
275.333	231.333	5	0.3
291	248.667	5	0.5
264.667	382	5	0.7
297.333	414.333	5	0.7
556	95.667	5	0.7
578	82.333	5	0.3
446	142	5	0.7
417.667	157.667	5	0.7
455.333	184.667	5	0.5
413.556	479.333	4	1
355.333	534.444	4	1
354	591.778	4	1
378	609.111	4	1
491.333	561.111	4	1
482	526.444	4	1
242.889	604.222	4	1
302.667	487.778	4	1
352	449.556	4	1

limite tejido
X (um)	Y (um)
608	49
601.667	52
594.667	50.667
582	49.333
565.667	54.667
560.333	60
553	66.667
540.333	75
525.667	77.667
506.667	85.333
491.667	91
477.333	106.667
459.333	115.333
442.333	125
429.333	132.667
416.667	132.667
397.667	133.667
382	133.667
374.333	141
369	151
354.667	149.667
344.667	144
339.333	160
337.333	174
324	186.333
311.333	188
297	187.333
284.667	190.333
277.667	195
257.667	206
247.333	203
231.333	212.333
217.333	224
206.333	226.667
200.667	234
190	234.333
179	245
173.667	250.333
162	258.333
154	270
146.667	274
130.667	274.667
129	286.667
121.333	304
108.333	315.667
89.667	325
76.667	328.333
57.667	337.667
47.667	340.667
33.333	349
19	354
13.667	353.667
4	359.333
0	357.667
 
limite lesion

vaso
X (um)	Y (um)
157.667	520.333
146	523.333
144	540.333
156.333	546.333
172.333	551
175.333	537.333
170	523.333

vaso
X (um)	Y (um)	
178	306.667
164.333	299.333
158	307.333
153	317
160	325.333
173.667	318.667

vaso
X (um)	Y (um)	
537	326.667
545	339.667
550	354.667
557.333	367.333
564	376.667
581	375.667
579.667	364.667
568.667	343
564	330
559.333	309.333
554	294.333
546.333	287.667
535.667	294
533.667	304.333

vaso
X (um)	Y (um)	
490.667	472
483.333	476.333
480.667	481.333
480.333	490
491.667	495.667
496.667	494.333
505.333	505.667
508.333	499.333
514.333	493.333
506.333	486.667
503.333	480.333
496.333	475.667

vaso
X (um)	Y (um)	
307	509
299	512.667
299.667	521
301	530
313.333	529
318	523
315	517

foto 13
pin 8
X (um)	Y (um)	
153.333	302

pin 9
X (um)	Y (um)	
247.889	630.333

celulas
X (um)	Y (um)	TIPO	PB
144.889	165.889	6	0.7
312	105.444	6	0.7
287.111	112.556	6	0.3
280	161.444	6	0.3
232.889	102.444	6	0.3
311.556	159.111	5	1
329.778	176	5	1
277.778	215.111	5	1
191.556	185.778	5	1
176.889	150.222	5	1
191.556	109.778	5	1
172.444	204.333	5	1
179.111	243.667	5	1
293.333	297	5	1
169.778	344.778	5	1
270.667	499.111	5	1
512	95.111	5	1
422.222	104.889	5	1
367.111	48.889	5	1
631.556	196.444	5	1
629.333	320.556	5	1
272.889	381.889	5	1
448.444	391.667	5	1
407.556	386.333	5	1
605.778	64	5	1
571.111	40.889	5	1
225	122.222	5	1
244.111	304.667	5	1
282.333	428.222	5	1
185.444	440.667	5	1
145.444	470.889	5	1
348.556	409.444	5	1
383.222	301	5	1
341.444	220.667	4	1
464.556	195.778	4	1
352.556	74.222	4	1
330.778	38.222	4	1
314.778	52.889	4	1
270.333	62.667	4	1
147.222	126.667	4	1
149.444	397.333	4	1
254.778	538	4	1
325.444	482.889	4	1
380.111	518	4	1
295.667	446	4	1
410.778	234.333	4	1
385.889	52.889	4	1
632.444	141.778	4	1
588.444	124.444	4	1
603.556	247.333	4	1
438.222	285.111	4	1
438.222	338.444	4	1
472	353.556	4	1
658	297.222	4	1
578.444	319.444	4	1
707.778	218.333	4	1
723.778	56.889	4	1
723.778	20.889	4	1
456.222	42.667	4	1
426	73.333	4	1
497.556	60	4	1
559.333	177.222	4	1
605.556	295	4	1
441.111	229.444	4	1
653.111	329.667	4	1
576.222	410.556	4	1
562	454.556	4	1
548.667	534.556	4	1
711.778	605.556	4	1
430.444	530.222	4	1
397.556	564.444	4	1
484.222	419.111	4	1
597.556	194.889	4	1
403.778	14.222	4	1
409.556	28	4	1
647.778	78.667	4	1
719.333	115.111	4	1
627.778	405.444	4	1
634	367.667	4	1
654	392.556	4	1
354.444	394.778	4	1
535.778	343.667	5	0.5
535.778	370.778	5	0.5
509.111	342.333	5	0.5
540.667	253.889	5	0.5
457.556	60.444	5	0.3
671.778	118.222	5	0.3
722	171.111	5	0.3
635.333	278.667	5	0.3
643.333	451.556	5	0.5
697.111	504.444	5	0.5
416.222	444.889	5	0.7
342.556	289.111	5	0.7
181.667	374.889	5	0.7
88.778	315.333	5	0.3
250.222	156.778	5	0.3
195.111	268.778	5	0.5
352	110.667	5	0.3
383.111	105.778	5	0.7
765	61.333	5	0.5
765.444	134.222	5	0.7
766.778	24	5	0.3
809.889	36.889	5	0.7
753	309.667	5	0.3
830.778	287	5	0.5
832.556	258.556	5	0.5
827.222	375	5	0.5
645.889	603.778	5	0.3
561.444	618.889	5	0.3
623.222	529.111	5	0.7
797.889	524.222	5	0.5
831.222	528.667	5	0.3
398.778	373	5	0.7
241	472	5	0.5
226.778	516	5	0.5
314.333	517.333	5	0.3
290.778	560.444	5	0.3
391.222	621.111	5	0.3
434.333	590.889	5	0.3
251.222	630	5	0.3
199.667	538.444	4	1
198.333	579.778	4	1
230.333	586.889	4	1
198.333	607.778	4	1
282.778	602.889	4	1
259.222	594.889	4	1
233.444	436.667	4	1
220.111	245	4	1
237.889	224.556	4	1
429.444	201.556	4	1
337	269.444	4	1
351.667	600.222	4	1
338.333	570	4	1
459.222	454.889	4	1
218.444	367.778	4	1
253.111	335.333	4	1
418	165.667	4	1
456.667	151.889	4	1
294.444	191	4	1
290	253.333	4	1
247.333	71.111	4	1
566.889	140.444	4	1
588.667	77.333	4	1
742.222	104.444	4	1
710.222	46.667	4	1
688.444	106.667	4	1
686.667	165.333	4	1
753.778	208	4	1
564	256.444	4	1
548.444	303	4	1
465.333	304	4	1
697.333	484.444	4	1
665.333	479.556	4	1
668.444	534.444	4	1
565.778	568.222	4	1
589.333	424.333	4	1
589.333	388.333	4	1
121.222	136	4	1
187.444	84.444	4	1
355.889	518.889	4	1
383.889	190	4	0.3
312.333	78.222	4	0.3
207.444	66.667	4	0.5
247.889	40.889	4	0.5
144.333	100.444	4	0.5
285.667	27.556	4	0.5
354.556	16.444	4	0.5
405.222	382.889	4	0.5
572.667	56	4	0.7
627.333	18.667	4	0.7
436.667	138.222	4	0.5
448.222	249.778	4	0.7
471.333	213.778	4	0.7
385.111	249	4	0.7
518	384.667	4	0.3
476.667	372.444	4	0.5
449.111	499.222	4	0.3
617.556	440.556	4	0.7
622	456.111	4	0.3
498.889	556.222	4	0.7
486.889	548.222	4	0.3
517.111	614.444	4	0.5
470.889	606.444	4	0.5
300.222	373.222	4	0.5
737.778	85.333	4	0.5
743.111	155.556	4	0.5
753.778	185.333	4	0.5
768.889	370.556	4	0.5
799.111	441.556	4	0.3
755.111	514	4	0.3
754.667	551.889	4	0.3
698.222	558.556	4	0.7
776.444	599.333	4	0.3
680	572.222	4	0.7
690.667	231.444	4	0.7
636.444	243.889	4	0.5
517.333	109.778	4	0.5
513.333	138.667	4	0.5
536.889	420.556	4	0.3
825.333	589	4	0.3
719.111	451.222	4	0.3
736.444	439.222	4	0.7
699.111	331.667	4	0.5
791.556	212.556	4	0.7
790.667	104.111	4	0.3
838.222	133.778	3	1
820.889	106.222	3	1
833.333	26.667	3	1
846.667	68.889	3	1
809.778	258.667	3	1
779.111	252	3	1
761.333	251.556	3	1
583.111	229.333	3	1
692.444	199.111	3	1
712.889	206.222	3	1
731.556	323.556	3	1
797.333	309.778	3	1
820.444	324.444	3	1
783.556	346.667	3	1
797.333	380	3	1
749.333	359.556	3	1
729.333	364		1
703.556	392.444	3	1
699.111	372.889	3	1
605.778	609.556	3	1
738.667	469.444	3	1
780.889	441.889	3	1
770.222	453.889	3	1
540	504.556		1
532.889	539.667	3	1
589.778	463.778	3	1
516.889	422.889	3	1
556	398	3	1
578.667	329.889	3	1
647.111	217.667	3	1
721.333	243.111	3	1
695.111	288.444	3	1
656.889	184	3	1
517.778	23.111	3	1
535.111	30.667	3	1
212.333	288.556	3	1
424.778	513.111	3	1
392.778	602	3	1
221.667	525.889	3	1
395.889	322.778	3	1
371	249	3	1
217.667	159.667	3	1
229.111	399.444	3	1
250.444	426.111	3	1
321.556	408.778	3	1
237.111	561.111	3	1
422.889	629.111	3	1
374.889	441.556	3	1
282	460.667	3	1
320.222	470	3	1
338.889	338.222	3	1
291.333	332	3	1
179.333	293.444	3	1
146.889	321.667	4	0.3
196.222	323.889	4	0.7
162	222.111	4	0.7
414.889	463	4	0.5
354.889	186	4	0.5
317.556	130	4	0.5
226	59.778	4	0.7
373.111	206.222	4	0.3

limite tejido
X (um)	Y (um)
91.667	88.889
110.333	85.778
120.556	81.333
134.333	74.222
152.556	64
171.222	49.333
187.667	34.667
202.333	24.444
217.444	17.333
221	7.111
236.111	4.444
 

limite lesion

vaso
X (um)	Y (um)
793.778	47.111
796	39.556
807.556	41.778
811.556	53.333
814.667	71.556
814.667	86.667
815.111	97.778
813.778	110.667
818.222	116.889
827.111	125.333
831.556	141.778
828.444	174.222
831.111	198.222
830.222	222.667
818.667	240.444
805.333	225.778
798.667	208.444
792.889	198.667
789.778	180
792	167.111
791.111	143.556
793.333	124
795.111	109.333
797.778	92.444
789.333	83.556
791.111	64.444
796.444	52.444

vaso
X (um)	Y (um)	
666.222	595.111
504.444	455.667
515.111	204.222
521.778	205.111
528.889	217.556
533.333	231.778
539.556	242.444
538.222	264.222
544	290.444
545.778	321.111
536	334.889
525.778	348.111
519.556	345
523.111	329
526.222	314.333
531.111	300.556
534.222	285.444
532.889	272.111
527.556	248.111
522.222	229.889
520	213.889

vaso
X (um)	Y (um)
116.111	116
116.111	122.222
118.333	144.889
124.111	164.444
124.556	177.333
133.889	200.889
133.444	230.222
137.889	249.778
133	274.222
138.333	294.667
151.222	304.889
158.778	304.889
160.111	288
159.222	260
151.667	239.111
148.556	212.889
148.556	190.667
137.889	171.111
132.111	154.222
127.222	147.111
122.333	137.333
119.222	130.667
121	124.889

foto 14
pin 7
X (um)	Y (um)
178.667	252.556

pin 9
X (um)	Y (um)
207.333	125.333

pin 10
X (um)	Y (um)
852	101.333

celulas
X (um)	Y (um)	TIPO	PB
214	285.667	5	1
224.333	291.333	5	1
260.333	314	5	1
277.667	237.667	5	1
246	174	5	1
277.333	133	5	1
650.333	136.333	5	1
706.667	200	5	1
697.667	208	5	1
580.333	158	5	1
575.333	222.667	5	1
642	348	5	1
467.333	346.333	5	1
566.333	309	5	1
574.667	298.333	5	1
373.667	341	5	1
349.333	311	5	1
354	365.333	5	1
263.333	395.667	5	1
399	157.333	5	1
212	123.667	5	1
176.667	354	5	1
176	382.667	5	1
230	422.667	5	1
271	473	5	1
174.667	456.333	5	1
180.333	517.667	5	1
240.333	500.333	5	1
367	390.333	5	1
328.667	481	5	1
705	306	6	0.7
716.667	289	6	0.5
681	330.333	6	0.7
710.667	353	6	0.7
581	379	6	0.7
618.667	392.333	6	0.7
511.667	330	6	0.5
523.333	293	6	0.5
554.667	265.333	6	0.5
627	274.667	6	0.5
540	388.333	6	0.5
540.667	354.333	6	0.5
635.333	210	6	0.5
588.667	409.333	6	0.7
570	433.333	6	0.7
404.333	421.667	6	0.3
338.333	411	6	0.3
768.667	195.333	6	0.5
812.333	146	6	0.5
805.333	183	6	0.5
835	242	6	0.5
772	145.667	6	0.3
772	230.667	5	0.3
761	236.667	5	0.3
732.667	170	5	0.7
648.333	176.667	5	0.7
611.333	183	5	0.5
762.333	266	5	0.7
786.333	353.667	5	0.7
805	399.667	5	0.7
593	337.333	5	0.7
838	349.333	5	0.3
534	433.667	5	0.5
536.333	343.667	5	0.5
454.333	305.333	5	0.3
477.333	288.333	5	0.3
477.333	265.333	5	0.5
472.333	246.667	5	0.5
533	248.333	5	0.7
431	367	5	0.5
402.667	392	5	0.5
499.333	465	5	0.3
469	488.333	5	0.5
559.333	216	5	0.5
325	296.333	5	0.3
441.333	184.333	5	0.7
253.667	195	5	0.7
278	197	5	0.7
326.667	132	5	0.5
353.333	113.333	5	0.7
219	358.333	5	0.7
197.667	404	4	1
275.667	417.333	4	1
282	398.667	4	1
306.333	434.667	4	1
226.333	418	4	1
259.333	355.667	4	1
257.667	332	4	1
224.333	327.667	4	1
258.333	270.667	4	1
362.333	275.333	4	1
359	414.667	4	1
618.333	350.333	4	1
638	383.667	4	1
500.667	384	4	1
477.333	382.333	4	1
479	420.667	4	1
477.333	158.333	4	1
483.667	213.667	4	1
616.333	243.333	4	1
604.333	247.333	4	1
679.333	248.667	4	1
622.667	292.333	4	1
643.333	289	4	1
486.667	441.333	4	1
468.333	433.667	4	1
384	482.667	4	1
287.667	471	4	1
283	428.667	4	1
246	451.667	4	1
208.333	464.667	4	1
251	238.333	4	1
177	245.667	4	1
358	163.667	4	0.5
352.333	172.667	4	0.5
364.333	177.667	4	0.5
399	199	4	0.3
340.333	238	4	0.5
290	162.333	4	0.5
380	122.667	4	0.7
245.667	216.333	4	0.5
316.333	257	4	0.7
326.333	249	4	0.7
350.333	258.333	4	0.3
512	220	4	0.3
525.667	177.333	4	0.7
624	211.333	4	0.3
766.667	278	4	0.5
676	376	4	0.5
764.333	310.667	4	0.7
823	298.333	4	0.3
734.667	306.667	4	0.7
753	346.333	4	0.5
458	283.333	4	0.7
454.333	298.333	4	0.7
524	431.333	4	0.3
323	306.333	4	0.3
425.667	124.667	4	0.3
356.333	144.333	4	0.3
555.333	445.333	3	1
417.667	504	3	1
311.333	362.333	3	1
302.667	329.333	3	1
219.667	246.667	3	1
199	203	3	1
200	169.333	3	1
360.333	227.333	3	1
306	284.667	3	1
602.333	206	3	1
630.667	151.333	3	1
638.333	308.667	3	1
779.667	318.333	3	1
836.667	276.667	3	1
798.333	272	3	1
768.667	395.667	3	1
783	383	3	1
721.667	263.667	3	1
667	236.667	3	1
681	208.667	3	1
833	337	3	1
829.667	367.667	3	1
783.333	416	3	1
716	379	3	1
731.333	389.667	3	1

limite tejido 

limite lesion

vaso
X (um)	Y (um)
392.667	424
379.667	426.667
378	444.667
392	455.667
407.333	454.667
413	443.333
406.333	430.667
401	426.333

vaso
X (um)	Y (um)	
400	468
397.667	484.333
420.667	488.667
431.333	492
454	491.333
466	480.333
484	469.667
490	458
476.333	452
460.667	450.333
449	455
436.333	458.333
423.667	463.333
413.667	467.333

vaso
X (um)	Y (um)	
701.667	145.667
711	155
724.333	152.667
731.667	143.333
720	136.667
712	134.667
706.333	137.333

vaso
X (um)	Y (um)	
397.333	226
398.333	237
415.333	238.667
434.333	225.667
452.667	213
469.333	202.667
483	192.333
494.667	182.667
502	173.667
493.667	163.333
475.667	174.667
471.333	166.333
462.667	168.667
463.333	182
448	191
430.333	200
416	211
406	218

foto 15
pin 10
X (um)	Y (um)
136.556	153.667

pin 11
X (um)	Y (um)
137.222	13.333

celulas
X (um)	Y (um)	TIPO	PB
235.333	67.333	5	1
186.667	52	5	1
241	17.667	5	1
263	108	5	1
247.333	206.667	5	1
200	299.667	5	1
192	346	5	1
202.667	435.667	5	1
230	443.333	5	1
280	382.333	5	1
278	339.667	5	1
303.333	392.667	5	1
269.333	485.333	5	1
318.667	249	5	1
308.667	210	5	1
299	187	5	1
274	37	5	1
304	55.667	5	1
293.333	119	5	1
245.333	124	5	1
348	22.667	5	1
380	6.667	5	1
528.333	56.333	5	1
565	72.667	5	1
552.667	320.667	5	1
409.333	308.667	5	1
423	463.667	5	1
500	79.667	5	1
486.333	124	5	1
687.333	17.333	5	1
686.667	106	5	1
809	35	5	1
760	366.667	5	1
604	504.667	5	1
771.333	588.333	5	1
538.667	527.667	6	0.3
451.333	586	6	0.3
535.333	460	6	0.3
381.333	403.667	6	0.5
672.667	533.333	6	0.5
803.333	407	6	0.7
769.333	154.333	5	0.7
683.333	189.667	5	0.7
674.667	172.667	5	0.7
606.333	113	5	0.3
700.667	44	5	0.3
636.333	599.667	5	0.3
667.667	599	5	0.5
616.333	432.667	5	0.5
413.333	245.333	5	0.7
501.333	231	5	0.5
541.333	206.667	5	0.5
490	196.333	5	0.5
555.667	32	5	0.5
584.667	46.667	5	0.5
623	38.333	5	0.5
451.667	74.667	5	0.5
417.667	82.333	5	0.7
347.667	144.667	5	0.7
354.333	130	5	0.3
362	227	5	0.7
377.667	246.667	5	0.3
411	340	5	0.7
350.667	361.333	5	0.7
414	481.333	5	0.7
361.667	489.333	5	0.5
475.667	516	5	0.5
467.333	395	5	0.5
502.667	364.333	5	0.5
488.333	320	5	0.3
450.667	242.333	5	0.3
461	153	5	0.3
474.667	143.333	5	0.5
372.667	318	5	0.3
388	333	5	0.5
313.667	345.333	5	0.5
762.333	78.667	5	0.3
758.667	35.333	5	0.3
808.667	84.333	5	0.3
808	105.333	5	0.7
848.333	102	5	0.7
774	210.667	5	0.5
702	185.667	4	1
743	159.667	4	1
812	193	4	1
821.667	224.667	4	1
800	231.667	4	1
772	235	4	1
602	251.667	4	1
699	266.667	4	1
696	293.667	4	1
709	349.333	4	1
733.333	425	4	1
668.667	500.333	4	1
713.333	511	4	1
824	539.667	4	1
632.333	633	4	1
757.667	396.667	4	1
685.667	515	4	1
664.333	373.333	4	1
676.667	331.333	4	1
748.667	338.333	4	1
657.667	337	4	1
548.333	380	4	1
575.667	380.333	4	1
532.667	304	4	1
612.667	235	4	1
644	225	4	1
537	231	4	1
645.333	80	4	1
733.333	136	4	1
788.667	459.667	4	1
785.667	490.667	4	1
550.333	492.333	4	1
492	466.667	4	1
478	493	4	1
403.333	384.333	4	1
508	326.333	4	1
494.667	354.667	4	1
409	47.333	4	1
373.667	57	4	1
556	524.333	4	1
480.333	432	4	1
324.333	424.667	4	1
341.333	395	4	1
306	314.667	4	1
248.667	349.667	4	1
347.667	203	4	1
343.667	85.333	4	1
291.667	156.667	4	1
212	175.333	4	1
219.667	191.333	4	1
347	518.667	4	1
364.667	523.667	4	1
283	497	4	1
213	250	4	1
242.667	253.667	4	1
249	463.667	4	1
800.333	275	4	1
686.667	227.333	4	0.3
730.667	185.333	4	0.3
637	253.667	4	0.3
645.333	274.333	4	0.3
818.333	340	4	0.5
820.667	359.667	4	0.5
830.667	460.667	4	0.5
816	531	4	0.5
839.667	487.667	4	0.5
846.333	510.333	4	0.7
761	560	4	0.5
669.667	557.667	4	0.3
723	568.333	4	0.3
718.333	585.333	4	0.7
581.333	154.333	4	0.7
656.667	158.667	4	0.7
565.667	225.333	4	0.7
527.333	278	4	0.3
676.667	441.667	4	0.3
533.667	425	4	0.3
497	559	4	0.3
572	564.667	4	0.5
598.667	523	4	0.5
528.333	624	4	0.5
437.667	542	4	0.5
163.333	405.667	4	0.3
108.333	402	4	0.3
416.667	278.333	4	0.3
399.333	282	4	0.3
461.667	232	4	0.3
305.333	72.667	4	0.3
438	204.333	4	0.5
417.667	517.333	4	0.5
374.667	468.667	4	0.5
737	497	4	0.5
727.333	45	4	0.5
544	89.333	4	0.7
491.667	58.333	4	0.5
819.667	571.667	4	0.7
767	449.667	3	1
751	313.333	3	1
845.667	259.667	3	1
734.667	211.333	3	1
777.667	249	3	1
810	268.333	3	1
673	414.333	3	1
705	396.333	3	1
696	588.667	3	1
626.333	514.333	3	1
715.667	481.333	3	1
612.333	608.667	3	1
635.667	174.333	3	1
417	398.667	3	1
434	427.667	3	1
441	312.667	3	1
488.667	308.667	3	1
401	119	3	1
434	17	3	1
279	64.333	3	1
421.333	161	3	1
230	321.667	3	1
275.333	300.333	3	1
274	457.667	3	1
312.667	522	3	1
403	510.667	3	1
242.667	308.667	3	1
191	116.667	3	1
424.333	215.333	3	1
438	115.333	3	1
343.667	114	3	1
725	26.333	3	1
747	31.667	3	1
773.333	118.333	3	1
703.667	428.667	3	1
761.333	269	3	1
793.333	311.333	3	0.5
813	302.667	3	0.5
620.333	361.667	3	0.5
644	476	3	0.5
728.333	509.333	3	0.5
755.667	490.333	3	0.3
760.667	525.667	3	1
592.333	451	3	1
546.667	470	3	1
645	464.667	3	1
580	268	3	1
628.667	307	3	1
547.667	164	3	1
516	131	3	1
454.667	360.333	3	1
439.333	376.667	3	1
435	398	3	1
688	475.667	3	1
569.333	405.667	3	1
565.667	417.333	3	1
549.667	402.667	3	1
565.333	103.667	3	1
