foto 3
pin 1
X (um)	Y (um)
619.33	613.33

pin 2
X (um)	Y (um)
759.33	110.67

celulas
X (um)	Y (um)	TIPO	PB
226.333	294.667
221	302
215.333	302.667
207.333	298
198	295.667
192.667	289.667
187	273.667
188.333	262
190	250.667

vaso
X (um)	Y (um)	
206.333	242.333
211.333	228
217	210.667
209	199.333
205	195.333
194.667	185
188.667	181
185.333	178
183.667	170.667
135.667	105
131	113.333
132	123.667
143	122.333

vaso
X (um)	Y (um)	
150.667	114
148.333	105.667
149.333	5
152.667	12.667
160.333	16
168.667	15.333
175	8
175	1.667
170	0.667
161	1.333
153	1.333
116.667	1.333
116	367
323.333	225.667
352	203
309.333	248
300	334.667

vaso
X (um)	Y (um)	
266.333	340.667
291.333	329
332.667	332.667
133.333	318
127.667	306.667
213.667	129.667
318.333	11
225.667	9.333

vaso
X (um)	Y (um)	
140.667	202
282.667	249
293.333	208
141.333	356.333
131	89.333
150.667	82.333
171.333	86.667
227	102.667
256.667	59
343.333	64.667
408.111	201.556
402.778	191.778
408.111	183.333
416.556	184.222
428.111	195.333
439.222	194
445	179.778
444.556	167.333
437.444	163.333
427.222	157.111
421.889	153.556
404.556	157.556
396.556	165.111
389	170
381.889	174.889
375.222	177.111
368.111	189.111
360.556	196.667

vaso
X (um)	Y (um)	
333	231.778
331.222	244.222
339.667	246.889
348.111	250.889
347.667	255.333
337.889	264.222
339.667	277.111
341	283.778
344.111	291.778
357	296.667
365	300.222
352.556	303.778
346.778	307.333
348.556	321.556
358.778	317.556
367.667	316.667
373	306.444
384.111	298
385.889	285.111
376.111	279.333
371.222	278.444
365	275.333
367.667	270.889
373.889	260.222
370.333	251.778
358.778	250
352.111	246.889
352.556	239.778
351.222	233.111
348.111	225.556
340.111	227.333

foto 14
pin 8
X (um)	Y (um)
68.67	199.33

pin 15
X (um)	Y (um)
751.33	315.00

pin 18
X (um)	Y (um)
750.67	314.33

celulas
X (um)	Y (um)	TIPO	PB
664.889	153.222	5	0.3
603.556	196.333	5	0.3
764.444	80.333	5	0.3
747.111	90.556	5	0.5
252	44.889	5	0.7
209.333	47.556	5	0.7
109.333	82.222	5	0.5
133.778	60.444	5	0.3
328.889	82.222	5	0.3
189.333	77.778	5	0.5
247.556	76.444	4	1
255.556	61.778	4	1
176	36	4	1
196.444	9.333	4	1
262.667	25.333	4	1
119.556	37.778	4	1
160.889	7.556	4	1
377.778	124	4	1
356	110.222	4	1
359.556	78.222	4	1
342.667	65.778	4	1
307.111	123.556	4	1
461.778	89.333	4	1
388.889	69.778	4	1
363.111	135.111	4	1
327.111	211.556	4	1
656	104.444	4	1
725.778	157.333	4	1
767.556	165.778	4	1
491.111	97.333	4	1
583.111	112.444	4	1
608.444	99.556	4	1
837.778	70.222	4	1
800.889	116.444	4	1
631.111	101.333	4	1
698.222	96.444	4	1
524	103.556	4	1
810.667	201.778	4	1
168.556	136.444	4	1
165.444	153.333	4	1
262.778	104.444	4	1
153.444	93.778	4	0.3
165.889	57.778	4	0.5
293	189.778	4	0.3
218.333	88.889	4	0.7
154.778	29.778	4	0.7
397	97.778	4	0.5
405.889	81.778	4	0.5
388.778	140.667	4	0.5
561.667	137.556	4	0.5
640.778	158.444	4	0.7
453.222	114	4	0.3
374.556	206.444	4	0.3
354.556	211.333	4	0.3
303	171.778	4	0.7
333.222	163.333	4	0.3
319.889	201.111	4	0.5
464.778	149.111	4	0.3
487	122.889	4	0.3
826.222	127.889	4	0.5
654.222	196.333	4	0.3
698.667	193.667	4	0.5
747.111	243.889	4	0.5
768	97.667	4	0.7
775.111	113.222	3	1
437.889	91.667	3	1
415.222	113.444	3	1
444.111	117	3	1
450.333	140.111	3	1
451.222	177.444	3	1
472.556	192.111	3	1
464.111	243.667	3	1
313	220.111	3	1
291.667	85	3	1
318.778	46.333	3	1
161	206.222	3	1
117.889	217.778	3	1
264.111	160.889	3	1
283.667	122.667	3	1
422.778	147.556	3	1
128.111	125.333	3	1
188.556	91.556	3	1
232.556	98.667	3	1
149.444	244	3	1
161.444	276.889	3	1
428.556	180.444	3	1
415.667	200.444	3	1
481.444	149.778	3	1
457.444	74.667	3	1
107.222	101.333	3	1
229	155.111	3	1
185.444	281.333	3	1
737.333	210.889	3	1
706.667	231.333	3	1
649.333	239.333	3	1
780	246.889	3	1
824.444	202	3	1
831.556	150.889	3	1
742.667	111.778	3	1
840.444	105.556	3	1
823.111	82.889	3	1
798.667	58.444	3	1
656.889	74.444	3	1
564	105.556	3	1
624.444	152.222	3	1
697.333	145.556	3	1
663.556	130.444	3	1
428.556	71.111	3	1
301	45.778	3	1
268.111	37.778	3	1
180.111	235.556	3	0.5
201.889	200	3	0.5
352.556	239.556	3	0.5
316.111	264.444	3	0.5
217.889	256.889	3	0.5
552.333	228.889	3	0.5
543	224.444	3	0.5
507	271.111	3	0.3
512.778	204	3	0.3
522.111	172.889	3	0.5
507	135.556	3	0.5
698.111	251.556	3	0.7
652.778	121.778	3	0.3
604.889	178.667	3	0.3
774.667	153.333	3	0.3
838.667	274.222	1	1
723.556	184.889	1	1
826.667	257.333	1	1
842.222	208.889	1	1
559.556	169.778	1	1
679.556	190.667	1	1
695.556	188	1	1
767.111	200	1	1
768.444	272.667	1	1
797.333	255.778	1	1
539.444	175.222	1	1
568.333	159.667	1	1
463	166.333	1	1
393.222	267.222	1	1
435.444	269.444	1	1
285.222	280.556	1	1
227.444	210.333	1	1
247.444	200.556	1	1
255.889	174.778	1	1
318.556	279.222	1	1
212.556	227.111	1	1
168.111	227.111	1	1
176.556	186.222	1	1
194.778	162.667	1	1
176.111	267.556	1	1
113.444	192	1	1

limite foto
X(um)	Y(um)
100.333	0
103.556	295.667
416	305.333
850.667	288
851.333	5.667
632.444	43.556
540	86.222
469.667	34
353	0
193.333	0

limite tejido
X (um)	Y (um)
850.222	18.222
842.222	18.222
824.889	16.444
813.778	17.778
794.222	22.667
774.222	23.111
752.889	36
742.222	43.556
726.667	49.333
700	44
680	42.667
662.667	37.333
642.667	42.667
632.444	43.556
622.222	47.556
602.222	64
582.222	74.667
564.889	83.556
540	86.222
519.556	69.333
507.111	55.556
497.778	50.667
487.111	45.778
478.222	37.333
469.889	31.556
452.556	32
441	38.222
417	40.444
399.667	31.111
384.111	30.667
374.333	20.889
361.444	4
353	0
329	3.556
313.889	2.222
293	1.778
284.556	0.444
279.111	0.444
271.111	3.556
254.667	7.556
239.111	9.333
225.333	5.778
217.333	2.667
208	2.667
193.333	3.111
176	0.889
160.444	0
143.556	0.889
128.444	1.333
113.333	0.889
 
limite lesion

vaso
X (um)	Y (um)
823.111	55.111
818.222	53.778
811.111	59.111
810.222	68
818.667	72.889
826.667	73.778
832	68.889
833.333	60.889

vaso
X (um)	Y (um)	
797.333	75.111
788	80.889
786.667	93.333
787.111	104.889
790.667	115.111
796.444	112.889
804.889	110.667
810.667	108
816.444	101.333
820.444	95.556
820.889	90.222
817.778	82.667
812	79.556
804	76.444

vaso
X (um)	Y (um)	
789.333	177.333
777.778	181.333
771.556	189.333
774.222	196.444
779.111	203.111
791.556	204
800	199.111
802.667	190.222
798.222	179.556

vaso
X (um)	Y (um)	
716.444	171.111
720	175.556
729.333	179.111
738.667	176.444
745.778	175.111
754.222	168
754.667	157.333
747.111	150.222
739.111	146.667
736	152.889
736.889	163.556
730.667	164.444
721.333	162.667
716.889	162.222

vaso
X (um)	Y (um)	
594.222	111.111
599.111	111.111
606.222	114.222
608	122.667
607.111	132.444
605.333	138.222
603.556	149.333
596.889	155.556
584.444	157.333
578.667	152
576	145.778
580	136.889
587.556	136.444
581.778	132.444
576.889	128.889
576.889	123.111
582.667	122.222
588.889	117.333

vaso
X (um)	Y (um)	
571.111	243.556
585.333	240.889
596.444	248.444
601.333	262.667
592	279.556
571.111	285.778
561.333	277.333
556.889	267.556
562.222	252

vaso
X (um)	Y (um)	
769.333	228
769.333	237.778
779.556	240
792.889	240.889
809.778	244.444
811.556	237.333
814.222	226.222
813.333	214.667
802.667	208.889
796	206.667
791.111	211.556
788.889	220.889
780.889	220.444
773.778	222.222

vaso
X (um)	Y (um)	
680	68.444
677.778	73.778
685.778	76
694.222	80
706.222	76.444
712.444	69.778
703.111	65.333
691.556	65.333

vaso
X (um)	Y (um)	
655.556	209.333
646.222	206.222
631.556	206.222
620.444	215.111
618.222	225.778
608	233.333
608	243.111
620	249.778
627.111	242.667
629.333	237.333
629.778	232.444
641.333	232.889
652.444	224.444
650.667	216

vaso
X (um)	Y (um)	
460.333	286.111
464.778	291.444
471.889	290.556
483	290.111
491.444	291
495.889	283.444
499.889	273.667
502.556	263
506.556	243.889
504.333	228.778
506.556	218.111
506.111	207
501.222	198.111
508.333	189.222
514.556	183
516.778	172.333
517.667	164.333
514.556	155.444
508.778	148.778
504.333	142.111
499.444	137.667
494.556	138.556
491	144.778
488.778	152.778
484.778	163
481.667	171
475	178.556
484.333	186.556
491.444	191.889
483	191.444
480.333	205.222
476.778	219.889
470.111	242.111
466.556	263
459.889	272.333

vaso
X (um)	Y (um)	
347.889	288.333
348.333	293.222
356.333	293.667
363.444	292.333
368.778	287
370.111	280.333
372.778	272.778
381.667	267.444
386.111	262.556
384.333	251.444
377.222	253.667
370.111	265.667
361.667	270.556
352.778	279.444

vaso
X (um)	Y (um)	
428.778	208.333
427.444	215
427.444	235
438.111	242.111
446.556	234.556
446.111	220.778
451.889	211.444
463.889	206.556
460.333	197.222
448.778	192.778
437.667	200.333

vaso
X (um)	Y (um)	
284.889	129.778
285.333	139.556
280.444	147.556
266.667	152
250.667	146.222
242.667	129.778
233.333	131.111
216	121.333
218.667	112
230.222	107.556
245.333	104
255.111	108.444
256.889	116.889
271.111	117.778

vaso
X (um)	Y (um)	
292.889	16.444
287.111	20
283.111	28.889
280.889	41.778
276.889	54.667
270.667	63.556
266.667	71.556
272.444	78.667
284.444	75.111
291.111	61.333
289.778	68
293.333	77.778
301.333	84.889
315.556	80
319.111	64.444
308.444	56.889
297.333	53.778
293.778	41.333
303.556	34.667
307.556	26.667
304.444	17.333

foto 15
pin 17
X (um)	Y (um)
162.00	428.67

pin 18
X (um)	Y (um)
103.00	307.33

pin 19
X (um)	Y (um)
247.78	636.00

pin 20
X (um)	Y (um)
830.44	55.11

celulas
X (um)	Y (um)	TIPO	PB
255.556	108.111	3	1
273.333	83.667	3	1
297.778	68.556	3	1
427.556	66.778	3	1
365.778	70.333	3	1
365.333	98.333	3	1
303.111	103.222	3	1
363.556	121.889	3	1
455.111	89.444	3	1
391.556	122.778	3	1
603.333	112.889	3	1
575.778	120.889	3	1
457.333	117.333	3	1
527	42	3	1
543	27.667	3	1
506	44.667	3	1
448.333	124	3	1
477.667	113	3	1
518.333	77.667	3	1
508.667	79	3	1
494.333	73	3	1
439.333	90.333	3	1
399.333	95.667	3	1
334.667	102.333	3	1
273.333	107	3	1
288.667	105	3	1
227	62	3	1
217.333	102.667	3	1
430.333	156	3	1
428.667	132.667	3	1
697	56	3	1
725.333	64	3	1
742.667	70.667	3	1
743.333	91.667	3	1
778	86.667	3	1
678.333	79.333	3	1
640.667	29	3	1
606.667	7.333	3	1
583.667	26	3	1
676.333	146.667	3	1
763	112	3	1
759	56.667	3	1
761	63	3	1
775	40.333	3	1
749.667	20.667	3	1
767	24.333	3	1
803	51	3	1
821	39.333	3	1
839.333	71	3	1
814.333	119.333	3	1
790	150.333	3	1
823.667	153.667	3	1
736	129.667	3	1
591.667	205.667	3	1
798	99.333	3	1
787	66.667	3	1
396.667	168	3	0.3
384.333	194.667	3	0.3
329	197.667	3	0.5
315.667	183	3	0.5
303	169.667	3	0.5
260	187	3	0.5
251.333	153	3	0.5
228.333	160.667	3	0.5
252.667	137.333	3	0.5
368.333	257.333	3	0.5
479.333	237.667	3	0.5
474.667	165	3	0.7
491.333	132.333	3	0.3
457.333	144.333	3	0.3
305.667	138.333	3	0.7
323.333	124.333	3	0.3
334.333	125.333	3	0.3
415	83	3	0.3
292.667	82.333	3	0.3
324.333	95.667	3	0.3
278.667	214.667	3	0.3
278	235.667	3	0.5
279.667	272.667	3	0.5
223.333	277.333	3	0.7
219.667	252.333	3	0.3
248	195	3	0.7
218	335.667	3	0.3
230.667	307.667	3	0.7
250.333	373.667	3	0.5
455.667	256.667	3	0.5
490.667	330	3	0.5
424.667	216.667	3	0.3
339.667	239.333	3	0.3
322.333	208	3	0.3
363	206	3	0.3
352	212.333	3	0.3
773.667	181.667	3	0.5
747	180	3	0.5
768	198	3	0.5
683.667	223.667	3	0.5
652.333	229.333	3	0.5
610.333	142	3	0.3
600.333	139	3	0.5
562.333	157.667	3	0.5
550	150.667	3	0.5
650.667	75.333	3	0.5
586	84	3	0.3
586.333	49.333	3	0.5
573	36.667	3	0.5
698.667	110.333	3	0.7
668.667	65.667	3	0.3
775	238.333	3	0.3
708.667	259	3	0.5
566	248	3	0.7
820	210.667	3	0.3
282.667	122.667	3	0.3
239.333	111.667	3	0.3
245	294.667	1	1
385.667	344	1	1
315	490.667	1	1
387	373.667	1	1
412.667	224.667	1	1
309.667	245.667	1	1
241	227.667	1	1
510.667	262.667	1	1
660.667	422.667	1	1
599.667	295.333	1	1
601.667	233	1	1
627.667	239.333	1	1
654	350.333	1	1
585.667	434.667	1	1
532	435.333	1	1
419.333	423	1	1
659.667	307.667	1	1
649.667	292	1	1
633.333	197.333	1	1
552	181.667	1	1
533	188.667	1	1
656	144.333	1	1
610.667	80.333	1	1
600	72.333	1	1
567.667	80.667	1	1
521	55	1	1
537.667	97	1	1
555.667	61	1	1
624.333	15	1	1
848.333	117.333	1	1
834.333	195.667	1	1
832	317	1	1
843	297.333	1	1
843.667	280.667	1	1
722.667	230	1	1
806	354.667	1	1
810	340	1	1
626	444	1	1
689.667	580.667	1	1
772	506	1	1
829.667	86	1	1
707.333	153.333	1	1
695.667	129.333	1	1
706	92.333	1	1
659.333	105.333	1	1
652.667	91	1	1
648.667	105.667	1	1
835	387.667	1	1
302	245	1	1
208	8.667	1	1
218.667	5.333	1	1
228.333	7.333	1	1
242.333	13	1	1
255.667	19.333	1	1
264	37.333	1	1
277.333	49.333	1	1
294.667	60	1	1
325.667	70.333	1	1
345	73	1	1
368	62	1	1
381	57.333	1	1
392	52.667	1	1
400.667	45.667	1	1
414.667	43	1	1
432	42.333	1	1
448	40	1	1
459.333	38	1	1
478.333	36	1	1
493.667	29	1	1
502	24	1	1
521	16.667	1	1
528.667	13	1	1
544	10	1	1
552	2.667	1	1
558.667	2	1	1
568.667	2.667	1	1
579	1.667	1	1
594.667	4	1	1
612.667	2	1	1
627.667	1	1	1
643.333	1.333	1	1
663	2.667	1	1
682.333	1.333	1	1
695.667	2.667	1	1
709.333	3	1	1
717.667	4	1	1
732.667	8	1	1
743.333	12.667	1	1
751.667	10.667	1	1
775.667	12.333	1	1
786.667	10	1	1
793	11	1	1
807.667	17.667	1	1
824	17	1	1
843	22	1	1
852	23.333	1	1
720	380.667	1	1
572	589	1	1
842.333	546.667	1	1
492	605.333	1	1
516.667	607.667	1	1
576.667	610.667	1	1
449.667	548.667	1	1
623.333	598	1	1
613.667	600	1	1
238.333	497.333	1	1
303	558.333	1	1
408.333	555.333	1	1
380.667	604.333	1	1

limite foto
X(um)	Y(um)
208	8.667
211	638
849.333	637.333
852	23.333
852	23.333
717.667	4
643.333	1.333
552	2.667
502	26.667
458	38
400.667	45.667
324.333	70.333
227	7.333

limite tejido 
X (um)	Y (um)
302	245
208	8.667
218.667	5.333
228.333	7.333
242.333	13
255.667	19.333
264	37.333
277.333	49.333
294.667	60
325.667	70.333
345	73
368	62
381	57.333
392	52.667
400.667	45.667
414.667	43
432	42.333
448	40
459.333	38
478.333	36
493.667	29
502	24
521	16.667
528.667	13
544	10
552	2.667
558.667	2
568.667	2.667
579	1.667
594.667	4
612.667	2
627.667	1
643.333	1.333
663	2.667
682.333	1.333
695.667	2.667
709.333	3
717.667	4
732.667	8
743.333	12.667
751.667	10.667
775.667	12.333
786.667	10
793	11
807.667	17.667
824	17
843	22
852	23.333

limite lesion

vaso
X (um)	Y (um)
849.667	345
844.333	353.333
838.333	357
832.667	365.333
829.333	368.333
817.333	382.667
808	380.667
794.667	385.667
796.333	396.333
806.333	394
811.333	392.333
813.667	396
820	398.333
831.667	391.333
834	383
838	375.333
847	371
849.667	367
849	385.667
840.667	395.667
837.333	406
831.667	414.667
826	434.333
823.333	450.333
835	449
845	438
851	417
852.333	403.333
852	393
853	366.333
852	356.667

vaso
X (um)	Y (um)	
796.333	248.667
785.333	251
778.667	266
776.333	279.333
780.333	286.667
787	298.333
797	293
804.333	285.333
807.333	270
803.667	258

vaso
X (um)	Y (um)	
795	314.333
796.667	324
805	328
810.333	321.667
805.667	311.667

vaso
X (um)	Y (um)	
719	309
727	316.333
735.667	318
756.333	317.667
772.667	305.667
772	293.667
772.667	256.667
764.667	247.333
747	251.333
739.333	261.333
729	275.333
733	287.667
727	293
721.333	298.333

vaso
X (um)	Y (um)	
753	328.333
738	147.333
729.667	154.333
732.333	169.333
736	176
743.333	176
754	176.667
760.333	171.333
759	156.333
753	147.333

vaso
X (um)	Y (um)	
707	163
706	172
708.333	182
715.667	188.667
723	186
727.667	171.333
724.333	163
713.667	158.333
587	224.667
592	225
605	226.333
613.333	214
610.333	203.667
617	203.333

vaso
X (um)	Y (um)	
626.333	201.333
631.333	189.667
635	171.667
634.667	164
638.333	156.333
647.667	147.667
641	141.667
647.333	135.667
651	130.333
650	125.333
646.667	111.333
644.667	97
646.333	81.333
646.667	69
643.333	54
639.667	42.667
634	32
626.333	31
614	34.333
605.667	44.667
603.333	52.667
609.667	64
615	70.333
624	83.333
622.667	95.333
628.333	120.333
624.333	140.667
618.667	148.667
602.333	155.667
590.667	167.333
585.333	175.667
589	193.667
602	200.667

vaso
X (um)	Y (um)	
633.333	254.333
623.333	255.333
606.667	265.333
606	283.667
618	294
628.667	294
640	289.667
649.667	281.667
647.667	267.667
642.667	258.667

vaso
X (um)	Y (um)	
648.333	357.667
639	364
628.667	365
627.333	375.667
632.333	380
628	399.667
621.667	405
616.333	403.667
610.333	414.667
604.333	411.333
597	416
589.667	420.667
594	427
595	431.667
599.667	447
606.333	448
615.667	443.667
628.667	434
638.333	420.667
645	407
651	392.667
660.667	385.333
671	383
673.333	374.333
667.667	368.667
657.333	367.333
658	360

vaso
X (um)	Y (um)	
607	477.667
594.333	477.333
580.333	476
575	472
576	467
579.667	456.333
575.333	444.667
562.667	443
553.333	447.333
543.667	448.333
533	452.667
534	464
541	464.333
551.667	465
561.333	468.667
568.667	472.333
563	475.667
561	485.333
566	495.667
571.667	506.667
585	507.667
592	503.667
599	494

vaso
X (um)	Y (um)	
605	486.667
517.667	560.333
527.667	558.333
542	555.333
551	544.667
561	533
563.667	524
550.333	524
543.667	528.333
530.667	534.667
525.333	545.333
523.333	550.667
519	554.667

vaso
X (um)	Y (um)	
514.333	440.667
520.333	435
527.333	421
531.333	407.333
533	391.667
533.333	375
529	362.333
515.333	357.333
506	367.667
508.333	379.667
502.667	379.333
496.667	377
485.667	373.667
468.667	379
459	390
460	404.667
464	418.667
479.333	424.667
489.333	423
498.667	423.333
504	433.333

vaso
X (um)	Y (um)	
562.333	309.667
574.667	311
585.667	303
584.333	292.667
577	285.667
567.667	285.667
557.333	284.333
549.667	277.333
533.667	282
528.667	295.667
531.667	308.667
544.333	310.667
556	312.667

vaso
X (um)	Y (um)	
462.667	270.333
460.333	282.333
470	289.667
482	286
481.333	277.333
477.667	265.667

vaso
X (um)	Y (um)	
516.667	186.333
509.667	186.667
504	206
506.333	219.333
515.667	226.667
521.333	245.667
540	257.667
551.667	252.667
557	240.333
558.667	229
553	220
544	211
535.667	203.667
531.667	196
525.667	191.667

vaso
X (um)	Y (um)	
447.667	162
434.333	164
424.667	174
428.667	187.333
434.667	197.667
436.333	212.667
441	224
453.667	232.667
469.667	230.333
476.667	216.667
482	205.667
479	197.333
473	191
474	180.667
466.333	170.667
458	167
453.667	163

vaso
X (um)	Y (um)	
409.667	250
410.333	258.667
418.667	268.333
430.333	263.333
431.667	252
420.667	242.667
411	238.333
404.667	238
403.667	249.667

vaso
X (um)	Y (um)	
349.333	146.667
340	152.667
331.667	166.333
334.667	177.667
352.667	181
368.667	191.333
387.333	183.667
386.333	171.333
371.667	166.333
366.333	160.333
361	155.667
355.333	150

vaso
X (um)	Y (um)	
211	132.333
224	137.333
227.333	151.667
221	161.667
212.667	165
207.333	161
206.667	152.667
206.667	141.667

vaso
X (um)	Y (um)	
224	410.667
219.667	425
228	442.667
237.333	440
253.333	431
264.333	417.333
273.667	403.667
272	391.667
259.333	386.667
243.667	389.333
233.333	397.333
226	403.333

vaso
X (um)	Y (um)	
351.667	421.667
342.333	422
338.333	437.333
330.667	445
326	458.333
333	472.333
351	471
361.667	465.667
366.667	460.333
364	479.333
364.333	493.667
383.333	485.667
385.667	470
384	458
388	441.667
389	435.667
387.667	429
376	433
365	440.333
360	448
354.667	450
359.667	439.333
361	430
360.333	424.667

vaso
X (um)	Y (um)	
293.333	440.667
278	448.333
280.333	464.333
296.333	466.667
307.333	456.667
307	444

vaso
X (um)	Y (um)	
389.667	260.667
393.333	271.667
388.333	285.667
371.333	286
366.333	276
371	263.667
378.333	256.667

vaso
X (um)	Y (um)	
450.667	423.667
442	431
439.667	450
444.333	447.333
451	438.333
457.667	439.667
460	452.333
457	467
457	473
449.333	480
432.667	490.333
437.333	500.667
448.333	496.667
449.333	491.333
457	491.667
452.667	493.333
450.667	507.333
455.667	517
455.333	529.333
466.667	528.667
469	518
467.333	510.333
469.667	503
469.333	495.667
466.333	487
474.333	483.667
479.333	470.667
488	470.667
491	463
500.333	451.667
499	440.333
493.333	438.667
480	433
468.333	430.333
459.667	428
456	424

foto 16
pin14
X (um)	Y (um)
139.22	185.33

pin 19
X (um)	Y (um)
255.33	17.33

pin 16
X (um)	Y (um)
169.33	108.00

pin 21
X (um)	Y (um)
806.00	246.11

celulas
X (um)	Y (um)	TIPO	PB
225.667	498	4	0.5
227	534.333	4	0.5
366.333	509	3	1
270	366	3	1
300.333	303	3	1
343.333	191.667	3	1
334.333	465.667	3	1
305.333	506.333	3	1
255.333	470	3	1
300.333	430.667	4	0.5
266	407	4	0.3
318	317.333	4	0.5
428.667	545.333	4	0.5
515.667	513.667	4	0.5
320.333	366.333	3	1
362.667	310.333	3	1
432.667	356.667	3	1
503	334.333	3	1
357.333	230	3	1
400.667	216.667	3	1
375	372.333	3	1
332.333	410	3	1
346.333	455	3	1
481.333	399	3	1
396.333	522.667	3	1
513.333	550	3	1
456.667	506.333	3	1
492.333	447	3	1
474.667	46.667	3	1
404.667	339	3	1
273.333	328.667	3	1
299.667	236.667	3	1
246.333	158	3	1
223.667	350.667	3	1
235.667	309.667	3	1
414.333	290.333	3	1
452	386.667	3	1
432	394	3	1
550	375.333	3	1
568.333	461	3	1
385	475.667	3	1
360.333	467	3	1
616	414.333	3	0.3
649.667	175.667	3	0.3
646.333	454.333	3	0.5
603	478	3	0.5
693.333	501	3	0.5
705	537.667	3	0.5
719.333	555.333	3	0.5
757.667	477.667	3	0.7
714.333	408.333	3	0.7
556.667	527.333	3	0.7
819.333	461.333	3	0.3
838	463.667	3	0.3
767.333	342.333	3	0.3
793	306	3	0.3
755	258	3	0.5
830	567.333	3	0.3
687.333	558.667	3	0.5
668.667	535	3	0.3
648	472.667	3	0.5
692.667	474.333	3	0.5
590.667	431.667	3	0.5
726.667	50.333	1	1
623.333	6	1	1
644.667	28.333	1	1
637	128	1	1
818.667	162	1	1
829.333	272	1	1
695.333	306	1	1
650.333	320	1	1
610	271	1	1
613.333	258	1	1
605	353	1	1
774.667	427.667	1	1
766.333	456	1	1
830.333	497.333	1	1
812.667	525	1	1
743.333	514	1	1
611	557.667	1	1
560	492	1	1
835	535.667	1	1
762.667	178.333	1	1
812	41.333	1	1
582	560.667	3	0.3
651.333	501.667	3	0.3
666.667	509.333	3	0.5
620.667	515.333	3	0.5
593.667	501.667	3	0.5
614.333	488.333	3	0.5
810	535.333	3	0.5
785	550.667	3	0.3
737	574	3	0.3
797.333	571.333	3	0.7
777	584.667	3	0.7
763.333	602.667	3	0.3
554	542	3	0.5
498	411.667	3	0.7
537.333	497	1	1
529	465	1	1
515.667	479.667	1	1
602.333	581.667	1	1
670.333	564.333	1	1
695.667	570	1	1
676.333	587.333	1	1
498.333	365	1	1
522	374.667	1	1
513.333	271.667	1	1
529.333	302	1	1
508.333	239	1	1
472	115.667	1	1
550.333	28	1	1
434.333	178	1	1
433.667	53.667	1	1
225	21.667	1	1
320	10.667	1	1
388.667	22.667	1	1
356.667	507.333	3	1
426.667	468	3	1
445	441.667	3	1
423.333	405.667	3	1
379.333	390.667	3	1
302.667	404	3	1
238.667	384.667	3	1
210	387	3	1
218.333	419	3	1
253	448	3	1
258.333	417	3	1
668	448.667	1	1
730.333	411	1	1
620	405.667	1	1
588.667	381	1	1
721	308.333	1	1
619	330.333	1	1
579	255.333	1	1
629.667	214	1	1
764	210.333	1	1
741.333	236.333	1	1

limite foto
X(um)	Y(um)
208	0
204	544
394.667	546.667
564	584
763.333	602.667
853	596
850.667	0

limite tejido 

limite lesion

vaso
X (um)	Y (um)
302	465
304.333	474.667
315.667	474.667
325.667	467.667
331	453.667
339.333	446.667
351	442.333
365.667	437.667
382.667	433.333
391.667	433
395.333	426.333
398	417
394.333	410
384.667	404.333
369.667	397.333
357.667	399.667
350.667	407.667
340.333	412
325	419
314.667	425.667
311.333	433.667
300.667	440.333
288.333	442
283.667	454.333
290	459.667
297	464.667
301.667	458
310.667	460.667
310	470.667

vaso
X (um)	Y (um)	
451	420.333
458.333	417.667
469	415.667
478	421
485.667	433
487.333	457
478	480
464	490
449	490
444.333	478
454.333	465.333
459	451.333
455.333	441
455.667	429.333
449	431.333
442.667	426.333

vaso
X (um)	Y (um)	
347	369
350.667	380
360	384
362.667	378.333
362.333	370.333
356.333	367.333

vaso
X (um)	Y (um)	
304.667	218.667
307.667	231
321.333	225.667
331.667	223
348.667	219.667
363	217
375.333	214.333
392	212.667
406.333	211.667
418.667	216.667
437	208.667
434	198
422	193.333
406.333	188
388	187
371	194.333
358.333	199.333
343.333	200
333.333	205.333
325	210
319	212
311	214.333

vaso
X (um)	Y (um)	
263.333	143
274	133
277.667	124.667
288	112
301	96.667
314	91
327.333	71
341.333	64
343.667	52
363	43.667
365.333	32
377	27
381.333	36.667
376.333	42
365.333	58
363	69.667
349.667	69
341.667	80.333
354	86.667
364.667	91
393.667	96
408	95
416.667	102.333
398.333	110
376.667	112
361.333	113
346.333	111.667
336.333	107
327	104
316.667	109
307	116
300.333	130.333
311	140
306.667	147.333
296	147.333
293.333	140.667
286	146.333
280.667	152.333
282.667	168.333
276.667	180
266	176.333
263.667	168.333
269	158.333
261.333	150.333

vaso
X (um)	Y (um)	
490.667	162.333
504	170.667
519	177.667
537.667	177
558	173
569.667	149.333
566.667	132
561.333	116.667
570.667	103.333
584.667	87.333
586	72.667
573.667	74.667
566	85.667
563.667	77.333
565	68.333
568	59.333
555	61.667
554.333	65.333
546.667	60.333
539.333	51.667
528	50.667
526.667	62.667
535	71.333
539	79
539.667	90.333
536.333	102
529.667	114
520	118
511	126.333
501	136.333
498.333	145
493.667	155

vaso
X (um)	Y (um)	
484.667	188
487.333	192.667
494	203
495.333	216
511.667	223
525.667	221.333
539.667	226.333
542	237.667
535.667	248.667
531.667	266.333
531.333	290.333
539.333	283.333
547.667	274.667
550.667	262
549.667	251.667
552.667	235.667
561.333	223
560.667	204
549.333	199.667
535	199.667
523.333	196
506.667	190
499.333	179
485.667	180.667

vaso
