experiment

dia 0

espesor 100 //um



foto 3

foto 2

ancho lesion  0 // um

pin 1
X (um)	Y (um)
146.333	562.333

pin 8
X (um)	Y (um)
169.667	474.333

pin 10
X (um)	Y (um)
157.333	107.333

celulas
X (um)	Y (um)	TIPO	PB
443.667	117.778
471.667	117.333
489.444	102.222
504.111	88.444
519.667	80.889
539	85
553	74
578	88
603	93
615	103
611	122
611.667	150.667
609.667	237.333
611	294.667
591	297.333
573	266
563	222.667
541.667	179.333
476.333	190.667
408.333	188
363	174.667
272.333	180
227	184.667
202.333	209.333
166.333	198.667
112.333	190.667

vaso
X (um)	Y (um)
572.333	100
558	103.333
553	112.333
562.333	119.667
574	119.667
578	113

vaso
X (um)	Y (um)	
561	139
555.333	142.667
560.667	148.333
565.333	145.333
568.667	137

vaso
X (um)	Y (um)	
271	151.333
262.333	154.333
265.667	164
274.333	161.667
278	158.333

vaso
X (um)	Y (um)	
169.333	175.667
161.667	183.667
159.667	189.667
169.333	191
171	184.333
175	178.667

foto 9
pin 11
X (um)	Y (um)
457.667	166.667

pin 12
X (um)	Y (um)
486.5	455.5

pin 13
X (um)	Y (um)
70.667	625.778

pin 19
X (um)	Y (um)
0.444	489.111

celulas
X (um)	Y (um)	TIPO	PB
385.333	236.556	3	1
342.222	270.333	3	1
381.333	289	3	1
208.889	273	3	1
17.333	319.667	3	1
287.556	220.556	3	1
189.333	249	3	1
140.444	257	3	1
378.667	172.556	3	1
343.111	171.667	3	1
361.333	183.667	3	1
320.889	212.111	3	1
223.111	299.667	3	1
305.778	275.556	3	1
395.556	232.778	3	1
370.222	250.111	3	1
55.111	307.889	3	1
17.333	410.333	3	1
251.111	224.111	3	1
8	273.889	3	1
46	362.444	3	0.5
35.333	362	3	0.5
314	312.222	3	0.5
334.889	288.667	3	0.5
374.889	217.556	3	0.5
369.111	237.111	3	0.3
364.222	338	3	0.5
246	258	3	0.5
266.889	218.444	3	0.7
320.667	185.556	3	0.7
310.444	190.889	3	0.3
331.333	202	3	0.3
346.889	250	3	0.7
54.444	289.111	3	0.5
235.778	382	3	0.7
67.778	335.111	3	0.7
54	405.222	3	0.3
31.333	430.556	3	0.3
150	415.556	3	0.3
135.333	423.556	3	0.5
253.556	341.333	3	0.5
392.667	272.333	3	0.5
251.333	294.111	3	0.5
278.889	270.556	3	0.3
312.222	243.444	3	0.3
330.889	234.556	3	0.7
297.556	240.778	3	0.3
288.222	239	3	0.7
251.778	243.889	3	0.5
247.333	311.444	3	0.3
322	343	3	0.7
335.333	336.333	3	0.5
378	362	3	0.3
161.111	310.111	3	0.5
175.778	285.667	3	0.5
186.889	314.111	3	0.3
197.111	411.889	3	0.7
314	439.111	3	0.5
313.111	470.667	3	0.5
202.889	483.667	3	0.5
326.444	537.444	3	0.5
88.667	547.667	3	0.5
225.556	442.889	3	0.3
262.889	457.111	3	0.5
270	553	3	0.5
236.667	542.444	3	0.3
383.333	619.333	3	0.3
237.556	610	3	0.5
102	522.889	3	0.5
239.778	490.444	3	0.7
414	591.778	3	0.7
349.111	417.556	3	5
378.889	394.889	1	1
391.333	412.222	1	1
137.556	616.667	1	1
170.889	577.556	1	1
158.889	571.778	1	1
205.111	617.111	1	1
224.222	628.667	1	1
351.778	606.444	1	1
379.778	588.222	1	1
383.333	579.333	1	1
373.556	559.333	1	1
327.778	634	1	1
251.778	463.222	1	1
291.333	472.556	1	1
308.222	486.778	1	1
332.222	474.333	1	1
302.889	500.556	1	1
77.111	499.667	1	1
46.444	483.222	1	1
171.333	452.889	1	1
133.556	449.333	1	1
213.556	383.111	1	1
365.111	376	1	1
303.778	312.889	1	1
77.556	404	1	1
362.889	300.444	1	1
412.667	257.778	1	1
410.444	226.667	1	1
270.889	316.444	1	1
286	321.778	1	1
298.444	364.889	1	1
259.778	376	1	1
285.111	385.778	1	1
173.111	406.667	1	1
54.444	393.778	1	1
174.889	482.333	1	1
130.444	488.111	1	1
208.222	544.222	1	1
162.889	550.889	1	1
178.889	546	1	1
194.444	520.667	1	1
232.222	529.111	1	1
385.111	441.556	1	1
395.778	494.444	1	1
376.667	542	1	1
283.778	505.111	1	1
107.333	546.889	1	1
121.111	584.667	1	1
196.222	606.889	1	1
272.222	627.333	1	1
109.556	469.667	1	1
364.222	437.667	1	1
359.778	620.667	1	1
329.111	571.778	1	1
306	572.667	1	1
342.889	554.444	1	1
278.889	533.556	1	1
219.778	517.111	1	1
102	498	1	1
46.444	443.333	1	1
22.889	469.556	1	1
46	623.778	1	1
208.667	561.556	1	1
394	466.444	1	1
349.556	489.111	1	1

limite tejido
X (um)	Y (um)
414.667	135.556
408.889	136.444
400.889	130.667
389.778	129.778
384.889	150.667
369.778	149.778
355.111	149.333
349.333	156
335.111	149.778
318.222	168
299.556	170.222
285.778	174.222
253.778	172.444
244.444	178.667
242.222	194.222
221.333	206.667
203.556	226.222
181.333	232.444
160.889	243.556
144.444	233.778
131.111	221.333
126.667	212.444
113.778	215.556
104	224.889
90.667	232.444
75.556	238.222
71.556	248.444
62.667	255.556
46.667	256
41.333	251.111
32.444	260.889
21.333	256
10.667	249.333
1.333	251.556

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
1	292
4	475
25	633
254	634
410	630
431	577
407	434
440	382
425	297
419	190
414.667	135.556
408.889	136.444
400.889	130.667
389.778	129.778
384.889	150.667
369.778	149.778
355.111	149.333
349.333	156
335.111	149.778
318.222	168
299.556	170.222
285.778	174.222
253.778	172.444
244.444	178.667
242.222	194.222
221.333	206.667
203.556	226.222
181.333	232.444
160.889	243.556
144.444	233.778
131.111	221.333
126.667	212.444
113.778	215.556
104	224.889
90.667	232.444
75.556	238.222
71.556	248.444
62.667	255.556
46.667	256
41.333	251.111
32.444	260.889
21.333	256
10.667	249.333
1.333	251.556
vaso
X (um)	Y (um)
97.556	395
114.889	399.444
126.444	402.556
146.889	390.111
156.667	379
162	367
165.556	352.778
159.778	333.222
153.556	320.778
139.333	314.556
130.889	306.667
121.556	298.667
111.778	285.778
95.778	288.444
98.889	317.333
101.556	337.778
103.333	366.667
98.444	374.667
93.556	385.778
101.556	390.667

vaso
X (um)	Y (um)	
32.222	328
27.333	326.667
23.778	331.111
27.778	337.778
36.667	334.667

vaso
X (um)	Y (um)	
171.778	301.333
180.222	301.778
185.556	292
175.333	290.667

vaso
X (um)	Y (um)	
265.111	399.111
257.556	401.778
257.556	411.556
264.667	418.222
271.778	413.778
274.889	403.111

vaso
X (um)	Y (um)	
349.556	343.556
344.667	346.222
344.222	359.556
350.889	367.556
359.333	363.556
363.333	350.667
357.556	344.444

vaso
X (um)	Y (um)	
302.444	400
287.778	408.889
295.778	421.778
312.222	423.556
320.222	405.778
311.333	401.333

vaso
X (um)	Y (um)	
397.556	293.333
386.444	291.556
372.667	300.889
366.444	313.333
371.778	331.111
381.111	328.889
394.889	318.667
400.222	306.222

vaso
X (um)	Y (um)	
184.667	378.667
182	389.333
190.889	392.889
193.556	386.222
192.222	377.778

vaso
X (um)	Y (um)	
71.333	534
58.444	534
46.444	538.444
43.778	553.111
58.889	556.667
68.222	552.222
71.778	546.444

vaso
X (um)	Y (um)	
80.667	588.222
66	599.333
70	611.333
83.333	617.111
95.778	609.556
98	598
94	591.333

vaso
X (um)	Y (um)	
312.667	603.778
308.222	610
306	620.667
318	621.111
319.778	612.222
324.667	602

vaso
X (um)	Y (um)	
176.667	523.778
168.667	522.889
165.111	531.333
173.111	530
178	528.667

vaso
X (um)	Y (um)	
46.444	516.222
31.778	526
40.222	532.222
46.444	528.222
55.778	525.556
54.444	517.556

vaso
X (um)	Y (um)	
64.667	465.222
82	463.444
91.778	456.778
90.444	442.556
78.889	445.667
65.556	447.444
58	458.111

vaso
X (um)	Y (um)	
81.111	363.444
71.333	366.556
71.333	375.444
81.111	379
84.222	374.111

vaso
X (um)	Y (um)	
54.889	373.222
46.444	370.111
38.444	373.222
40.222	390.111
49.111	390.111
54.889	384.778

vaso
X (um)	Y (um)	
350	200.111
340.667	197.889
339.778	210.778
345.111	212.111
349.556	207.222

vaso
X (um)	Y (um)	
415.778	311.222
407.333	320.111
394.889	333.444
396.222	354.778
402	381.444
407.778	386.778
417.111	396.111
418	317

vaso
X (um)	Y (um)	
255.778	269.889
243.333	269
236.667	275.222
236.667	288.111
248.222	287.667
254.889	280.111

vaso
X (um)	Y (um)	
109.111	596.222
116.667	592.667
126	601.111
121.111	610
110.889	610

vaso
X (um)	Y (um)	
82.889	574.889
66.889	571.333
49.556	580.222
48.667	592.667
64.667	594.889
74.889	587.778

vaso
X (um)	Y (um)	
123.778	616.222
115.333	613.556
106.889	616.667
100.222	625.111
108.222	625.556
117.556	625.556

foto 10
pin 13
X (um)	Y (um)
131.556	20.889

pin 14
X (um)	Y (um)
600.333	60

pin 15
X (um)	Y (um)
338.667	479.333

celulas
X (um)	Y (um)	TIPO	PB
277.333	551.778	3	1
317.778	531.778	3	1
312	502	3	1
356.444	445.556	3	1
397.778	419.333	3	1
254.667	475.333	3	1
272.889	354.333	3	1
219.111	338.778	3	1
308	261	3	1
267.556	231.333	3	1
199.556	104	3	1
219.556	80.889	3	1
61.333	139.556	3	1
349.778	36.889	3	1
11.556	47.111	3	1
479.111	480.778	3	1
247.556	628.222	3	1
484	530	3	0.5
457.778	434.222	3	0.5
107.111	433.333	3	0.5
154.222	586	3	0.7
337.333	552.222	3	0.5
477.778	552.222	3	0.5
247.556	379	3	0.5
269.333	326.556	3	0.3
359.556	101.556	3	0.7
387.111	25.333	3	0.3
455.556	504.333	3	0.5
455.111	627.333	3	0.3
33.778	362.444	3	0.7
82.222	21.333	3	0.7
442.222	16.444	3	0.5
487.556	12.889	3	0.7
198.667	16.444	3	0.3
9.778	84	3	0.3
289.778	88.889	1	1
316.889	119.556	1	1
363.556	68.444	1	1
285.333	21.333	1	1
266.222	10.222	1	1
50.667	159.111	1	1
36.444	180	1	1
107.111	36.889	1	1
110.667	95.556	1	1
90.222	81.778	1	1
435.111	151.222	1	1
206.222	272.333	1	1
222.222	263.444	1	1
247.111	279	1	1
127.556	272.333	1	1
128	236.778	1	1
52	198.556	1	1
330.222	282.556	1	1
343.556	239.444	1	1
413.333	199	1	1
420	473.889	1	1
398.667	481.444	1	1
179.556	445.444	1	1
125.333	446.333	1	1
91.556	453	1	1
74.222	377	1	1
49.778	403.222	1	1
414.222	443.667	1	1
453.778	413	1	1
457.778	378.778	1	1
125.333	334.778	1	1
108.444	253.889	1	1
50.667	277.889	1	1
327.111	345	1	1
185.333	479.667	1	1
219.111	453.444	1	1
199.556	461.889	1	1
189.778	212.444	1	1
220	234.667	1	1
253.333	249.333	1	1
300.444	235.556	1	1
367.111	218.222	1	1
433.778	195.111	1	1
439.111	224	1	1
16.889	347.667	1	1
40.889	342.333	1	1
368.444	622.444	1	1
355.556	615.333	1	1
425.778	599.778	1	1
462.222	582.889	1	1
474.222	610.889	1	1
384.889	507.778	1	1
427.111	539.333	1	1
410.222	552.667	1	1
283.556	434.444	1	1
247.556	264.556	1	1
166.222	376.556	1	1
409.333	334.778	1	1
130.222	60	1	1
217.333	203.556	1	1
461.333	252	1	1
433.333	309.778	1	1
356	302.222	1	1
391.556	366.222	1	1
374.667	312.444	1	1
388.444	568.222	1	1
145.333	509.111	1	1
112.444	402.667	1	1
90.222	333.111	1	1
124.889	366.444	1	1
311.111	328.222	1	1
332.889	321.556	1	1
14.667	217.222	1	1
31.556	45.333	1	1
338.667	272.889	1	1
377.778	191.111	1	1
283.111	188.444	1	1
210.222	103.556	1	1
59.111	538	1	1
86.667	504.222	1	1
120	466.444	1	1
155.556	452.667	1	1
72.444	432.667	1	1
108.444	599.778	1	1
40	461.111	1	1
28.444	412.667	1	1
17.778	521.111	1	1
60	493.111	1	1
16.889	485.556	1	1
14.222	633.111	1	1
91.111	574.889	1	1
125.333	546.889	1	1
127.556	525.556	1	1
126.667	498.889	1	1
213.333	605.556	1	1
128.444	575.333	1	1
112	557.111	1	1
13.778	369.556	1	1
26.222	292.444	1	1

limite tejido
X (um)	Y (um)

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
4.709	9.419
4.709	251.479
6.593	404.062
36.733	481.295
10.361	569.831
51.803	620.692
162.943	631.052
311.759	634.82
470.935	636.703
485.063	591.494
498.249	501.074
479.411	400.294
480.353	331.538
472.818	230.758
499.191	167.653
486.004	118.675
502.016	9.419
465.283	0
324.003	6.593
196.851	1.884

vaso
X (um)	Y (um)
178.667	23.556
166.222	26.222
161.778	46.667
182.667	58.222
192	51.556
196.444	42.222

vaso
X (um)	Y (um)	
193.778	26.667
224.444	28.444
220	40.444
229.333	41.333
235.556	32.889
229.778	28.889

vaso
X (um)	Y (um)	
246.222	61.778
236.889	64
234.667	75.556
240.889	76.444
249.778	73.778

vaso
X (um)	Y (um)	
274.667	51.111
264.889	48.444
261.333	58.222
268	60.444
273.333	57.333

vaso
X (um)	Y (um)	
59.111	90.222
50.222	88.444
44	91.111
44.444	100.889
52.889	102.667
61.333	99.556
64.889	92.444

vaso
X (um)	Y (um)	
79.111	94.222
71.556	96.444
68.889	108.889
75.111	121.778
85.778	120.889
96	110.667
90.222	98.667

vaso
X (um)	Y (um)	
48.444	115.111
35.556	113.333
28.889	116.889
31.556	127.556
37.778	127.556
44.444	126.222

vaso
X (um)	Y (um)	
212.889	161.333
205.778	152.444
194.222	153.333
184.444	162.222
188.444	178.222
196.444	182.667
207.111	179.556
213.333	172.444

vaso
X (um)	Y (um)	
172.444	237.333
166.222	231.556
152.444	227.111
144.444	228.889
139.556	241.778
141.333	252
150.222	256.889
160	256.444
166.667	251.111
172	246.667

vaso
X (um)	Y (um)	
73.778	208
80	214.222
90.667	209.778
97.778	206.667
97.778	196.889
90.222	186.222
84.444	177.778
77.778	182.222
73.778	194.667
72	199.556

vaso
X (um)	Y (um)	
173.778	103.556
161.778	101.778
151.111	103.111
151.111	119.111
156	120.444
169.778	119.111
180.444	118.667
180.889	112

vaso
X (um)	Y (um)	
188.889	84
178.222	82.222
171.111	88
175.556	95.111
185.778	95.556
191.111	88.889

vaso
X (um)	Y (um)	
51.556	230.667
45.333	231.111
47.111	240
53.333	238.222

vaso
X (um)	Y (um)	
24.444	259.333
29.333	263.333
37.778	268.222
50.222	267.333
52.889	250
46.222	249.111

vaso
X (um)	Y (um)	
32.444	254.444
178.222	317.556
171.556	311.778
162.667	315.778
157.778	326
159.111	336.667
169.333	336.667
176.889	335.333
179.111	329.556

vaso
X (um)	Y (um)	
186.222	324.667
184.444	313.556
188	300.667
193.778	295.333
209.778	293.111
218.222	298.889
226.222	306
227.556	318.444
227.111	328.222
217.778	330.889
207.556	332.667
195.111	332.667

vaso
X (um)	Y (um)	
291.111	296.222
283.111	294.444
280.889	298.444
280	305.556
288	311.778
294.667	310.444
295.111	304.667

vaso
X (um)	Y (um)	
253.333	195.778
249.778	188.222
242.222	186.444
239.556	193.111
245.778	199.333

vaso
X (um)	Y (um)	
276.889	366
283.556	373.556
294.667	370.889
294.667	359.333
291.111	352.222
279.556	356.222

vaso
X (um)	Y (um)	
467.111	355.778
460	354.444
452.889	362.889
455.556	369.556
464.889	373.556
474.222	375.778
474.667	366

vaso
X (um)	Y (um)	
270.222	458.889
268	445.556
254.222	440.222
246.667	450
244	456.667
252.889	461.556
261.778	461.556

vaso
X (um)	Y (um)	
178.667	395.333
170.667	398
165.778	404.222
168	413.556
178.222	412.222
183.111	406

vaso
X (um)	Y (um)	
229.333	422
226.222	414.444
216	417.111
219.111	424.667
225.333	428.222

vaso
X (um)	Y (um)	
283.111	511.556
273.333	510.222
268.889	516
262.222	518.667
260.444	529.778
271.111	535.111
280.444	528.889
284.444	524

vaso
X (um)	Y (um)	
207.111	562.667
199.556	556.889
193.333	557.778
185.778	564.889
193.778	570.222
199.556	570.222

vaso
X (um)	Y (um)	
299.556	555.556
306.667	563.111
313.333	560.444
315.111	552.444
307.111	548.444

vaso
X (um)	Y (um)	
322.667	572.889
328.444	578.222
337.333	580
340.444	571.556
332	564.889
324	565.333

vaso
X (um)	Y (um)	
267.111	584
260	586.667
265.333	595.556
275.556	597.778
276.444	588.889

vaso
X (um)	Y (um)	
327.556	507.111
323.556	515.111
329.333	517.778
336.889	517.333
336.444	504.889

vaso
X (um)	Y (um)	
55.556	563.111
48.444	568.444
47.111	576.889
50.667	587.556
60.444	580.889
62.667	572.444

vaso
X (um)	Y (um)	
100.444	519.556
91.111	520.889
91.111	529.778
97.778	531.111
101.333	525.333

vaso
X (um)	Y (um)	
237.333	553.778
228	553.333
229.778	564.444
235.111	564.444
240.444	560.889

vaso
X (um)	Y (um)	
453.333	458.667
457.333	453.333
456.444	446.667
450.222	447.556
446.667	455.556

vaso
X (um)	Y (um)	
441.333	492.444
431.556	490.222
427.556	496.889
435.556	500

vaso
X (um)	Y (um)	
448.889	520
444.444	531.111
440.889	537.778
443.556	545.333
451.556	538.667
454.667	525.778

vaso
X (um)	Y (um)	
299.111	120.222
298.222	113.556
289.778	114
280.444	118.444
284.889	129.556
295.556	131.333

vaso
X (um)	Y (um)	
302.667	147.778
295.111	141.556
287.111	146
281.333	154
290.222	158.889
298.222	156.222

vaso
X (um)	Y (um)	
489.778	149.556
479.111	150.889
476.889	159.778
483.111	163.778
488.444	161.111
488	155.778

vaso
X (um)	Y (um)	
318.667	58.667
314.667	52.889
304.889	57.778
303.556	70.667
312.889	75.111
318.222	70.667

vaso
X (um)	Y (um)	
405.778	43.111
396.889	46.667
402.667	51.111
408.889	49.333

vaso
X (um)	Y (um)	
465.333	125.778
458.667	124
457.333	138.222
464	135.111
469.333	129.778

vaso
X (um)	Y (um)		
382.667	148
376	153.778
376.444	162.667
383.111	162.222
385.778	154.222

vaso
X (um)	Y (um)	
355.556	79.556
345.778	75.556
341.333	80.889
342.222	88
349.778	88
357.333	87.556

vaso
X (um)	Y (um)	
370.667	404.889
373.333	397.333
363.556	392.889
357.778	393.333
355.111	401.778
361.333	411.556

vaso
X (um)	Y (um)	
247.111	493.778
247.111	488
238.667	484.889
232	486.222
221.778	490.222
227.111	496.444
235.111	495.556

vaso
X (um)	Y (um)	
396.889	629.111
402.667	623.333
398.222	618.444
396.444	623.778

foto 11
pin 15
X (um)	Y (um)
346.667	108.667

pin 16
X (um)	Y (um)
59.333	457.333

celulas
X (um)	Y (um)	TIPO	PB
516	578.111	3	1
532	566.111	3	1
469.333	547.889	3	1
416	566.556	3	1
330.222	577.222	3	1
315.111	571.444	3	1
198.222	537.667	3	1
90.667	571	3	1
27.111	595.444	3	1
36.889	473.667	3	1
91.111	415.889	3	1
115.111	389.222	3	1
268	437.222	3	1
223.556	383.889	3	1
282.667	279.333	3	1
549.333	400.222	3	1
432.444	326.111	3	1
304.889	520.667	3	1
12	423	3	1
542.667	522.889	3	1
222.222	433.667	3	1
345.333	402.111	3	1
267.556	336.556	3	1
68.889	280.556	3	1
397.778	387.667	3	0.3
432	389.889	3	0.5
254.222	353.444	3	0.5
100.444	376.111	3	0.5
67.556	321	3	0.3
10.222	545.444	3	0.5
6.222	512.556	3	0.5
165.778	574.333	3	0.3
444.889	591.667	3	0.5
403.111	481.889	3	0.3
397.778	439.222	3	0.5
456.444	431.222	3	0.3
576.889	392.556	3	0.7
341.333	301.444	3	0.7
484.889	274.778	3	0.7
212	270.333	3	0.5
2.222	334.778	3	0.5
120	454.333	3	0.3
206.222	550.444	3	0.3
388.444	531.333	3	0.3
429.778	459.778	3	0.7
245.778	527.333	3	0.7
192.889	584.222	3	0.5
247.111	573.111	3	0.5
52.889	391.778	1	1
52.444	415.333	1	1
133.333	412.222	1	1
165.333	446	1	1
149.333	418	1	1
409.333	465.556	1	1
491.556	442.889	1	1
518.222	412.667	1	1
496.889	414.444	1	1
531.556	372.222	1	1
391.111	342.444	1	1
385.333	324.667	1	1
448.889	328.222	1	1
493.333	301.778	1	1
153.778	314.778	1	1
280.889	397.889	1	1
481.778	465	1	1
503.556	504	1	1
454.667	494.222	1	1
150.222	556.444	1	1
120	535.556	1	1
71.111	542.889	1	1
102.222	527.333	1	1
238.667	494.444	1	1
210.667	496.222	1	1
244	455.333	1	1
226.667	458.889	1	1
363.111	483.333	1	1
390.222	420.222	1	1
385.778	448.222	1	1
431.111	406	1	1
453.333	394.889	1	1
438.222	341.444	1	1
440	361	1	1
517.778	364.556	1	1
442.667	373	1	1
112.889	448.111	1	1
23.111	505.889	1	1
52.444	497	1	1
4.889	474.333	1	1
10.222	397.889	1	1
19.111	361.444	1	1
91.556	354.778	1	1
97.333	313.444	1	1
79.556	334.333	1	1
122.222	330.778	1	1
116.444	351.222	1	1
162.667	461.444	1	1
183.111	448.556	1	1
148.889	471.222	1	1
242.222	469.444	1	1
551.111	439.778	1	1
574.667	419.333	1	1
532.889	447.778	1	1
558.667	373.667	1	1
543.111	348.333	1	1
528.444	337.222	1	1
511.111	303	1	1
555.111	319.444	1	1
596	433.111	1	1

limite tejido
X (um)	Y (um)

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
10.667	306.667
60	257.333
196	252
285.333	253.333
389.333	290.667
452	289.333
576	290.667
586.667	337.333
601.333	448
574.667	557.333
490.667	581.333
436	613.333
389.333	602.667
270.667	581.333
180	601.333
2.667	600
6.667	446.667

vaso
X (um)	Y (um)
239.556	310.778
228.889	308.556
220.889	317.444
222.222	325.444
229.778	331.222
236	324.111
242.222	319.667

vaso
X (um)	Y (um)	
156.889	385.444
164.444	391.222
180	387.222
186.222	378.333
184	372.556
168.444	367.222
163.556	373.889

vaso
X (um)	Y (um)	
318.222	422.778
329.333	428.111
338.222	421
333.333	412.556
324.444	413.444

vaso
X (um)	Y (um)	
357.333	360.111
352.444	354.778
345.333	355.222
341.778	362.333
345.778	369
351.556	365.889

vaso
X (um)	Y (um)	
476.889	370.778
479.556	364.556
467.556	361.444
467.556	367.667
469.333	373.444

vaso
X (um)	Y (um)	
474.667	335.667
484.889	335.667
486.222	342.778
491.111	338.778

vaso
X (um)	Y (um)	
319.111	451.222
318.667	458.333
321.333	469
335.111	466.333
338.222	459.667
336	451.667
326.222	449.444

vaso
X (um)	Y (um)	
525.778	297.444
527.556	304.111
542.222	304.111
541.778	297.889
534.222	293
486.222	393
492	393.889
496.889	389.444
492.444	384.111

vaso
X (um)	Y (um)	
487.111	386.778
506.222	469.444
510.667	474.778
520	470.333
516.444	465.444
508.444	464.556

vaso
X (um)	Y (um)	
299.111	482.333
286.667	478.333
281.333	487.222
278.667	496.556
285.333	500.556
301.333	501.889

vaso
X (um)	Y (um)	
300	495.222
437.333	531.778
426.222	529.111
415.111	528.667
411.556	537.111
414.222	548.667
435.111	552.222
442.667	545.111

vaso
X (um)	Y (um)	
475.556	504.222
466.667	502.444
462.222	517.111
473.778	518.444
480.889	514

vaso
X (um)	Y (um)	
559.111	457.111
555.111	462.889
562.667	464.222
568.444	462
576	457.556
571.556	449.556
560.889	450

vaso
X (um)	Y (um)	
353.333	512.222
362.222	520.222
373.778	514.444
386.222	505.111
375.556	498
364	500.667
357.333	505.111

vaso
X (um)	Y (um)	
137.333	506
144	509.111
152.444	507.333
162.667	500.222
163.556	494.889
152.444	494
144	495.333
137.778	496.667

vaso
X (um)	Y (um)	
34.667	564.667
31.556	559.333
17.778	559.333
6.667	564.667
12.889	574.444
22.667	573.111
27.556	569.556

vaso
X (um)	Y (um)	
68	495.667
74.222	503.222
85.778	498.778
93.333	494.778
88.444	486.333
76	487.222

vaso
X (um)	Y (um)	
262.222	370
256.444	369.111
248.444	368.667
242.222	374
239.556	379.778
236.889	385.556
237.333	395.778
242.222	392.667
249.778	385.556
256.444	386.889
265.778	386.889
268.889	377.556

foto 12
pin 16
X (um)	Y (um)
738	352

pin 17
X (um)	Y (um)
244	58.667

celulas
X (um)	Y (um)	TIPO	PB
459.111	471.667	3	1
149.778	421.111	3	1
603.556	380	3	1
463.556	434.333	3	1
388.889	286	3	1
308	31.556	3	1
481.333	40.444	3	1
468	110.667	3	1
498.667	248.889	3	1
618.222	498.556	3	1
657.667	414.222	3	1
487.444	429	3	1
512.333	421.889	3	1
664.778	277.889	3	0.5
658.111	117.222	3	0.5
523	131	3	0.5
513.222	144.778	3	0.5
475	404.444	3	0.5
629.667	405.778	3	0.5
694.556	454.222	3	0.7
524.333	390.333	3	0.5
440.333	361	3	0.7
428.778	405.444	3	0.3
673.333	363	3	0.5
695.111	319.444	3	0.3
456.889	128.667	3	0.5
366.444	37.333	3	0.7
515.778	27.556	3	0.3
359.333	102.667	3	0.3
335.333	104	3	0.3
190.889	39.556	3	0.7
160.222	41.333	3	0.7
372.667	211.778	3	0.5
143.333	342.889	3	0.5
202.444	343.333	3	0.5
165.111	530.222	3	0.3
199.333	571.556	3	0.5
348.667	613.111	3	0.7
460.222	597.556	3	0.5
520.222	517.111	3	0.5
158.889	625.111	3	0.5
32	629.111	3	0.5
56.889	609.111	3	0.5
8.444	633.556	3	0.3
341.333	438.333	3	0.3
383.556	512.111	3	0.7
116.889	221.778	3	0.5
175.111	7.556	3	0.3
263.556	224.889	3	0.5
348.889	164.444	3	0.7
336	280.778	3	0.5
317.333	609.556	3	0.5
223.111	550	3	0.5
323.111	498	3	0.3
345.333	488.222	3	0.3
143.556	494.889	1	1
126.222	491.778	1	1
132.444	474.889	1	1
88.444	467.778	1	1
50.222	478.889	1	1
172	606.444	1	1
275.556	605.556	1	1
213.778	614	1	1
303.111	462.444	1	1
373.333	452.667	1	1
344.444	467.333	1	1
328	483.778	1	1
366.667	494.889	1	1
332.444	561.556	1	1
218.667	512.222	1	1
251.556	491.333	1	1
280.889	440.222	1	1
145.333	398.444	1	1
128.889	410	1	1
298.667	285	1	1
352.889	321.778	1	1
212	264.444	1	1
194.667	208	1	1
210.667	184.889	1	1
224.444	159.556	1	1
241.333	154.222	1	1
259.556	163.556	1	1
278.222	189.333	1	1
361.778	181.333	1	1
338.667	215.556	1	1
369.778	266.667	1	1
296.444	97.333	1	1
334.222	14.222	1	1
304.444	310.111	1	1
323.111	328.333	1	1
334.667	294.111	1	1
250.667	381.667	1	1
208	388.778	1	1
208.889	371	1	1
183.556	395.889	1	1
360.444	417.778	1	1
199.556	420.444	1	1
192	448.444	1	1
27.111	564.222	1	1
39.556	543.778	1	1
84.444	539.778	1	1
142.667	627.778	1	1
304.444	627.333	1	1
341.333	386.889	1	1
376.444	387.778	1	1
433	532.111	1	1
419.222	622.333	1	1
316.111	590.778	1	1
423.667	477	1	1
253	366.556	1	1
274.333	330.111	1	1
299.667	339	1	1
265.444	309.222	1	1
237	305.667	1	1
182.333	293.222	1	1
167.667	321.667	1	1
412.111	274.556	1	1
489.889	252.778	1	1
505.444	295.889	1	1
515.667	270.111	1	1
507.667	264.333	1	1
471.667	334.556	1	1
402.333	361.222	1	1
424.556	240.444	1	1
429.889	124	1	1
409	124	1	1
408.556	87.556	1	1
520.111	193.333	1	1
221	212.444	1	1
307.667	252	1	1
397.778	254.444	1	1
576	368.222	1	1
635.111	476.889	1	1
685.778	514	1	1
641.778	513.556	1	1
632.444	535.778	1	1
646.667	538.889	1	1
412	586.889	1	1
404	537	1	1
654.222	434.556	1	1
686.222	400	1	1
704	404.889	1	1
714.222	369.889	1	1
610.667	306.222	1	1
584	290.222	1	1
628.889	268.889	1	1
686.222	170.222	1	1
697.778	165.778	1	1
499.111	227.556	1	1
480.889	244	1	1
582.222	22.667	1	1
596	13.333	1	1
667.556	85.333	1	1
412.556	429	1	1
397.444	434.778	1	1
418.333	510	1	1
593.889	562.444	1	1
631.222	559.778	1	1
505.889	581.111	1	1
